system:index,grid_id,latitude,longitude,nighttime_lights,.geo
000000000000000002fc,HYD_0765,17.420625372220304,78.2786164136511,15.298368833840396,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fd,HYD_0766,17.420753571908897,78.28802027459926,18.256897030861726,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fe,HYD_0767,17.420882886228853,78.29742452452125,21.634481965511217,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ff,HYD_0768,17.42101035278972,78.30682987677453,13.812783798253594,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000300,HYD_0769,17.42113672488991,78.31623636427472,13.362098672356405,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000301,HYD_0770,17.421264513481933,78.32564283309658,27.05864119462564,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000302,HYD_0771,17.421388994633823,78.3350481836836,68.686537726866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000303,HYD_0772,17.421513467508426,78.34445353477027,88.77305667380251,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000304,HYD_0773,17.42163906753497,78.3538600046224,63.15627614873084,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000305,HYD_0774,17.421763561693997,78.36326537456272,52.50306967901692,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000306,HYD_0775,17.421888408178116,78.37267186002646,51.672499248215054,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000307,HYD_0776,17.422013287848362,78.38207831332795,62.14644870827922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000308,HYD_0777,17.422136249016244,78.39148364487441,43.62539045768246,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000309,HYD_0778,17.42225817048752,78.40089015161672,35.84116503314205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030a,HYD_0779,17.422381529618875,78.41029663893599,43.845545964477886,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030b,HYD_0780,17.422503447644132,78.41970311678324,33.8437533391713,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030c,HYD_0781,17.42262678059607,78.42910956542802,38.43207815791783,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030d,HYD_0782,17.422746448370873,78.43851608275982,44.90903281451165,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030e,HYD_0783,17.422867542118592,78.4479225264058,53.79621955135099,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030f,HYD_0784,17.422987593605107,78.45733009491565,55.63800601744919,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000310,HYD_0785,17.423107980775974,78.46673657756301,28.223583445007552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000311,HYD_0786,17.423227294238284,78.47614345518137,16.342727413552883,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000312,HYD_0787,17.4233454163845,78.48554915980658,24.905014527447907,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000313,HYD_0788,17.423464697712006,78.49495600621648,42.817581856675716,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000314,HYD_0789,17.423583225219808,78.50436358164616,44.48957800350279,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000315,HYD_0790,17.42369994352676,78.51377156782279,37.00825558773226,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000316,HYD_0791,17.4238177428597,78.52317838544822,30.36778138436887,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000317,HYD_0792,17.423935494046724,78.53258522384425,26.487750146272926,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000318,HYD_0793,17.424051097351732,78.54199283827207,31.598128099807983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000319,HYD_0794,17.42416740591453,78.55140040175148,33.46714289526458,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031a,HYD_0795,17.424281518480335,78.56080728346144,32.55497461507763,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031b,HYD_0796,17.424395550307054,78.57021409335863,28.500481002879255,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031c,HYD_0797,17.424510378743356,78.57962320379441,32.655961197715314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031d,HYD_0798,17.42462556123233,78.5890311495908,26.347370145914137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031e,HYD_0799,17.42473889991719,78.59843798292519,22.444748735955717,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031f,HYD_0800,17.42485150406279,78.60784707661972,22.903596861211785,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000320,HYD_0801,17.424963743294008,78.61725506934796,13.06976769944312,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000321,HYD_0802,17.425077067073758,78.62666110419481,12.511156112570701,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000322,HYD_0803,17.425188163287885,78.63606871543219,23.724782005245704,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000323,HYD_0804,17.42529961651333,78.64547743265763,30.376507523977853,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000324,HYD_0805,17.425411090385268,78.6548861162738,21.890813038967273,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000325,HYD_0806,17.425521467360703,78.66429445330459,13.690450256805704,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000326,HYD_0807,17.425631838519255,78.67370352616044,11.898616456627622,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000327,HYD_0808,17.411597903443937,78.27874942322673,14.181069289094735,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000328,HYD_0809,17.411725010269453,78.2881544200269,23.295093631296655,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000329,HYD_0810,17.411853218391986,78.29755828060958,28.872923431815686,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a,HYD_0811,17.411980326881036,78.3069625532739,31.5068342734904,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032b,HYD_0812,17.412107763402794,78.31636788118048,29.378937320458732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032c,HYD_0813,17.412234491624982,78.32577325561168,36.87174465687593,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032d,HYD_0814,17.41235896870186,78.33517862350558,61.967234235389206,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032e,HYD_0815,17.412484526372914,78.34458506770363,95.43757394482108,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032f,HYD_0816,17.412609016986934,78.35399043458143,84.8790030130526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330,HYD_0817,17.412733882812827,78.36339468317298,63.24773274935208,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000331,HYD_0818,17.412859101249165,78.37280004759113,63.390312159072586,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000332,HYD_0819,17.412983255570996,78.38220652375183,62.18603360379759,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000333,HYD_0820,17.413106227442967,78.39161185784042,56.285619901962804,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000334,HYD_0821,17.413229193739443,78.40101722981179,46.88592351968867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000335,HYD_0822,17.41335111794636,78.41042373258453,51.04260049407016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000336,HYD_0823,17.413474454886494,78.41983016389537,39.74672720048312,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337,HYD_0824,17.41359673210633,78.42923553451365,38.21940073220968,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338,HYD_0825,17.41371711947909,78.4386420333025,46.04926030839172,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339,HYD_0826,17.41383750396866,78.44804850032732,48.25994820849518,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033a,HYD_0827,17.413958257875265,78.4574538316998,49.1940449918254,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b,HYD_0828,17.414077970361856,78.46686033258817,57.815344140289035,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033c,HYD_0829,17.414196825022604,78.47626677599212,35.12490430429802,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033d,HYD_0830,17.41431428691313,78.48567329105609,32.13028367122089,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033e,HYD_0831,17.41443427516177,78.49508013449258,36.535946285601746,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033f,HYD_0832,17.414551730224186,78.50448584565272,39.95903725878814,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000340,HYD_0833,17.414669495435955,78.51389268393524,34.175653726380574,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000341,HYD_0834,17.41478617397162,78.52330063914846,23.04056897292991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000342,HYD_0835,17.41490323593015,78.53270675355382,16.959737632915928,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000343,HYD_0836,17.415019195981287,78.54211325495386,25.00512185851993,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000344,HYD_0837,17.41513512447778,78.55151971229672,28.72377930295277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000345,HYD_0838,17.415249945931247,78.56092578380127,29.848924687355076,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000346,HYD_0839,17.41536478232454,78.57033487794422,32.02434157967343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000347,HYD_0840,17.41547993752186,78.57974283109807,30.079446971528306,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000348,HYD_0841,17.41559289576579,78.58914855020414,30.497338133647034,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000349,HYD_0842,17.415707008513298,78.5985569248359,23.086521773132556,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034a,HYD_0843,17.415821060338,78.60796372801525,23.674270062551017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034b,HYD_0844,17.415933307627558,78.61737170193712,15.926104690523127,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034c,HYD_0845,17.41604442802792,78.62677930422895,15.733453077217785,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034d,HYD_0846,17.41615662341973,78.63618576293264,22.377509871111226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034e,HYD_0847,17.416267721977118,78.64559336740352,18.161874165454456,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034f,HYD_0848,17.416379196913812,78.65500205602419,11.681724437831962,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000350,HYD_0849,17.416490667405878,78.66441075206885,9.30484766986983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000351,HYD_0850,17.41660141873403,78.6738187085159,7.744046934333765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000352,HYD_0851,17.416710305396865,78.68322553544138,7.103485837676715,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000353,HYD_0852,17.403204811502185,78.3259047822381,67.87576994560133,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000354,HYD_0853,17.403330028671157,78.33531013858048,87.65818517768953,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000355,HYD_0854,17.403454507132853,78.34471550935818,90.80279805837583,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000356,HYD_0855,17.403579361008138,78.3541197629378,99.3418897172095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000357,HYD_0856,17.40370420909608,78.36352401313474,75.30030285976618,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000358,HYD_0857,17.403829077129327,78.37292826192558,70.57260912667967,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000359,HYD_0858,17.40395393395163,78.38233472102813,61.08558387260933,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035a,HYD_0859,17.40407654713406,78.3917411743078,54.4872192474733,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035b,HYD_0860,17.4041991639299,78.40114543099487,53.09496980491767,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035c,HYD_0861,17.404322154999555,78.41055079163154,56.21171955946015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035d,HYD_0862,17.404443335354635,78.41995652988363,53.778243159711025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035e,HYD_0863,17.40456556790989,78.42936112413561,37.474866762361934,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035f,HYD_0864,17.404687801447036,78.43876798379692,47.816085536567094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000360,HYD_0865,17.40480782476528,78.44817335105972,52.51221381690643,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000361,HYD_0866,17.40492823132016,78.45757759805322,52.733052397623396,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000362,HYD_0867,17.40504752647199,78.46698442794752,75.24389754877554,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000363,HYD_0868,17.405165681951516,78.47639015545435,57.7888820317238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000364,HYD_0869,17.40528533240519,78.4857958997984,35.26629547147742,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000365,HYD_0870,17.405402776938608,78.49520238003826,36.610904132828736,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000366,HYD_0871,17.405521657725174,78.50460884635407,36.50301959005635,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000367,HYD_0872,17.405639087347016,78.51401533563164,29.907698758679114,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000368,HYD_0873,17.405755728665277,78.523421765745,17.720589910360758,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000369,HYD_0874,17.405871336660955,78.53282714559921,14.63905736250457,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036a,HYD_0875,17.40598728060822,78.54223362043776,28.824505460072366,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036b,HYD_0876,17.406103202217523,78.55164010390055,44.326424120515995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036c,HYD_0877,17.406219145134653,78.5610465635799,35.67924372705438,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036d,HYD_0878,17.40633543242645,78.57045413778341,35.56973186742479,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036e,HYD_0879,17.406448431543918,78.5798606285793,25.334690800750902,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036f,HYD_0880,17.406562837898978,78.58926709635061,31.089865854808263,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000370,HYD_0881,17.40667621067867,78.59867469379094,28.49168177169886,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000371,HYD_0882,17.406788453186742,78.6080826704093,25.259926345322153,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000372,HYD_0883,17.40690288315366,78.61748835000374,14.341493334216572,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373,HYD_0884,17.407015118198135,78.62689633337034,9.737729559686546,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000374,HYD_0885,17.407126574776576,78.6363028380905,10.923600010755587,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000375,HYD_0886,17.407238052474106,78.64570931023238,11.493311433810005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000376,HYD_0887,17.407348414841067,78.6551183868863,9.815196861714234,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000377,HYD_0888,17.40745913701468,78.66452558891272,8.00544806933648,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000378,HYD_0889,17.407568774563256,78.67393168905343,7.019596627684516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000379,HYD_0890,17.40767840439667,78.6833400131793,6.322215555753925,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037a,HYD_0891,17.39442485258672,78.34484481974596,88.00937465537876,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037b,HYD_0892,17.394549688529313,78.35424907481567,89.66546504771343,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037c,HYD_0893,17.394674544653437,78.36365332957926,62.88273351395813,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037d,HYD_0894,17.394799400878163,78.37305755842993,61.259191389718445,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037e,HYD_0895,17.39492460987381,78.38246290217194,58.485013359377305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037f,HYD_0896,17.395046881866907,78.39186827741672,45.92063401359468,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000380,HYD_0897,17.395169501886976,78.40127253023455,43.63500494894346,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000381,HYD_0898,17.395291766137202,78.4106779002752,46.58387367720899,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000382,HYD_0899,17.39541250875454,78.42008322673264,47.98496720046782,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000383,HYD_0900,17.395535494811803,78.42948858864693,45.09880949897307,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000384,HYD_0901,17.39565777355297,78.43889395477999,45.99725861500766,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000385,HYD_0902,17.395778170529645,78.4482981866692,52.57705801809181,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000386,HYD_0903,17.395897416868703,78.4577028362788,56.42982976997468,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000387,HYD_0904,17.39601559890044,78.46710852824998,62.17506602998084,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000388,HYD_0905,17.39613492090625,78.4765153854048,52.327076038524645,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000389,HYD_0906,17.396255282201864,78.48591963086115,42.2659063187289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038a,HYD_0907,17.396373817124665,78.4953249775548,41.548353304232855,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038b,HYD_0908,17.396490182045074,78.50473187363961,42.23951841561535,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038c,HYD_0909,17.39660902076301,78.51413756813784,37.121779366825415,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038d,HYD_0910,17.396725716853805,78.52354330583431,28.316145897784157,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038e,HYD_0911,17.39684130859683,78.53294865904543,24.552959241929628,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038f,HYD_0912,17.396957952181165,78.54235513909295,30.55163079237647,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000390,HYD_0913,17.397073507303702,78.55176050136434,36.4002033777067,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000391,HYD_0914,17.39718945728441,78.56116695756859,43.19694330272604,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000392,HYD_0915,17.397304313786062,78.57057382013389,43.49313230122606,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000393,HYD_0916,17.397418345001984,78.57997840637952,26.273776655241917,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000394,HYD_0917,17.39753137800344,78.58938566833052,27.672919740372713,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000395,HYD_0918,17.397645759086274,78.59879134126251,24.143826181116236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000396,HYD_0919,17.397758023512743,78.60819932970595,20.71361880633442,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000397,HYD_0920,17.397870615835146,78.61760618082519,15.121779588418388,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000398,HYD_0921,17.39798321150402,78.62701227593055,9.975520665381682,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000399,HYD_0922,17.39809467676735,78.63641876214544,8.540772253582736,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039a,HYD_0923,17.398206141681065,78.6458252387535,7.884857097740136,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039b,HYD_0924,17.39831685979081,78.65523243341394,6.944005722400173,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039c,HYD_0925,17.39842653965014,78.66463931471439,6.328061613753507,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039d,HYD_0926,17.39853758685407,78.67404614315613,6.0075470761554985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039e,HYD_0927,17.398646456834236,78.68345295525822,6.3914506612249395,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039f,HYD_0928,17.38552002605427,78.35437837331048,69.8598288720513,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a0,HYD_0929,17.385644864361833,78.36378262946823,59.50958694558111,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a1,HYD_0930,17.38576971474956,78.3731868625101,45.297320690351654,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a2,HYD_0931,17.38589458188155,78.38259111272734,34.67185090162427,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a3,HYD_0932,17.38601720693489,78.39199538823287,25.716594498853343,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a4,HYD_0933,17.386139807341465,78.40139961399562,40.98177036693351,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a5,HYD_0934,17.386262782245065,78.41080494360017,51.58349562182869,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a6,HYD_0935,17.386382829408873,78.42021032443618,38.321827400021434,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a7,HYD_0936,17.38650435260082,78.42961495651005,49.73842499895793,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a8,HYD_0937,17.386626971272573,78.43901843130902,51.880968896874556,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a9,HYD_0938,17.386747400055967,78.44842343667419,54.83816053626242,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003aa,HYD_0939,17.386865524517734,78.45782691151567,61.452668796560786,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ab,HYD_0940,17.38698517126497,78.46723264691907,60.63372992217931,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ac,HYD_0941,17.387104877590318,78.4766391199068,55.0479591270177,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ad,HYD_0942,17.387224516190066,78.486044849022,46.272490902580465,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ae,HYD_0943,17.387342658170827,78.49544835540414,47.04273406567704,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003af,HYD_0944,17.387460069627583,78.50485410319003,48.93332905358591,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b0,HYD_0945,17.38757677373835,78.51425986118451,38.28213419539206,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b1,HYD_0946,17.38769491397306,78.523663307975,33.994475353321384,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b2,HYD_0947,17.387811991489063,78.53307015955279,29.774336209132137,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b3,HYD_0948,17.387927928817458,78.54247666305677,31.4343501346212,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b4,HYD_0949,17.388042723424043,78.55188129953439,39.379598778586896,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b5,HYD_0950,17.388157894255986,78.5612862441383,43.538098076475606,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b6,HYD_0951,17.388272017687786,78.57069232131944,37.93922616967329,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b7,HYD_0952,17.388387223662452,78.58009807745441,25.10358641939352,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b8,HYD_0953,17.388501258629073,78.58950342074986,15.501446948489825,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b9,HYD_0954,17.388613150799628,78.59891028766727,11.945815278529679,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ba,HYD_0955,17.388727533391766,78.60831597253919,11.95674778796181,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bb,HYD_0956,17.38883979820101,78.61772172720912,10.150315356210992,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bc,HYD_0957,17.388951295003345,78.62712822604506,8.63828581985345,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bd,HYD_0958,17.389062768968365,78.63653469364273,8.545138292867293,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,HYD_0959,17.389174242728696,78.64594115168961,6.309223706011029,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bf,HYD_0960,17.389285718794454,78.6553476430273,5.7584060503283565,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c0,HYD_0961,17.389396086419115,78.66475451465567,6.535513122151369,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c1,HYD_0962,17.389505306533238,78.67416019446574,4.05877812628898,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c2,HYD_0963,17.389614942051605,78.6835663130599,5.948045052083811,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c3,HYD_0964,17.376366569912,78.34510528976168,28.941688226266827,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c4,HYD_0965,17.37649182192997,78.35450918225796,42.57452300010472,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c5,HYD_0966,17.376615202935735,78.36391193796258,32.139007670347056,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c6,HYD_0967,17.376740035694976,78.37331617252593,28.052633346300205,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c7,HYD_0968,17.37686489164574,78.38272044819958,26.137541989913704,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c8,HYD_0969,17.37698749662439,78.39212469647968,24.02988970000906,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c9,HYD_0970,17.37711009999186,78.40152891819925,26.597835204489634,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ca,HYD_0971,17.377233104587326,78.4109320387354,43.30134424885934,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cb,HYD_0972,17.377353158406976,78.42033517211688,44.16043580617431,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cc,HYD_0973,17.37747356503864,78.42973941531099,52.10890002009123,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cd,HYD_0974,17.37759509286691,78.43914405647737,58.787417870335,"{""type"":""MultiPoint"",""coordinates"":[]}"
