system:index,built_up_density,grid_id,latitude,longitude,.geo
00000000000000000173,0.8321469546138478,HYD_0372,17.503525654908945,78.39973639182543,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000174,0.7411662570479074,HYD_0373,17.50365050680778,78.40914730141981,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000175,0.9848882471260302,HYD_0374,17.50377348893361,78.41855709246552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176,0.8329726797966145,HYD_0375,17.503894298703337,78.42796842590008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000177,0.029821221571936857,HYD_0376,17.504017615607466,78.43737857220813,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000178,0.06572860526152112,HYD_0377,17.504138789369044,78.44678881242095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000179,0.6259830926857195,HYD_0378,17.504259168334755,78.45619971872956,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017a,0.8725807610986569,HYD_0379,17.504379550789867,78.4656106582064,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017b,0.6416518134344696,HYD_0380,17.50449994619522,78.4750215734311,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017c,0.38419675141668913,HYD_0381,17.504620734911725,78.484433620978,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017d,0.6820289504305329,HYD_0382,17.50473816704478,78.49384459808651,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017e,0.8367755762846414,HYD_0383,17.5048570298685,78.50325550296536,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f,0.6714831689273418,HYD_0384,17.504974497916518,78.51266643020723,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180,0.12775378621168823,HYD_0385,17.50509337899008,78.522077362008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000181,0.4961645416472773,HYD_0386,17.50521119484423,78.5314894321048,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000182,0.8609406282894451,HYD_0387,17.50532676224364,78.5409014798119,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000183,0.6531883037503913,HYD_0388,17.505443388664048,78.55031239117871,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000184,0.4566740859783942,HYD_0389,17.50555896623543,78.55972445102002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000185,0.6015594811854911,HYD_0390,17.5056749353754,78.56913761754225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000186,0.8380593023636926,HYD_0391,17.50579088461733,78.57854854949161,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000187,0.7200669923237965,HYD_0392,17.50590570593532,78.58795983991625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000188,0.5709349617702404,HYD_0393,17.506019373269574,78.59737222763682,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000189,0.16552430672922713,HYD_0394,17.506133446599435,78.60678503673687,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018a,0.2829610475065447,HYD_0395,17.50624680380618,78.61619634475791,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018b,0.25387915353632184,HYD_0396,17.506359045701434,78.62560877080266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018c,0.10914175283643447,HYD_0397,17.506471245176705,78.63501969174045,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018d,0.09947610260243703,HYD_0398,17.506582353523676,78.64443174849575,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018e,0.13573899920110616,HYD_0399,17.50669383888477,78.65384491734811,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018f,0.08309874108055856,HYD_0400,17.492468195191645,78.24931565072444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000190,0.0,HYD_0401,17.492598588314074,78.25872396715476,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000191,0.0012345991668038453,HYD_0402,17.49272792159272,78.26813267030246,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000192,0.07145412958982421,HYD_0403,17.492857598190177,78.27754247708148,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000193,0.5925951582093798,HYD_0404,17.49298658613288,78.28695231027474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000194,0.11181820247631401,HYD_0405,17.493114758959837,78.2963606226848,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000195,0.15428274267186398,HYD_0406,17.49324184237217,78.30577009587334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000196,0.5769223750380346,HYD_0407,17.49337003868949,78.31517841438648,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000197,0.914077559982958,HYD_0408,17.493497124585982,78.32458712061519,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000198,0.7893952372794245,HYD_0409,17.493623467906115,78.33399653117058,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000199,0.8881027417672476,HYD_0410,17.49375020678789,78.34340713424368,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019a,0.7907299635982808,HYD_0411,17.493876156931766,78.35281548304744,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019b,0.8097627686254827,HYD_0412,17.4940010154407,78.36222417936642,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019c,0.5235876624222651,HYD_0413,17.494125868745975,78.37163509270576,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019d,0.7132634534847128,HYD_0414,17.494250700137986,78.38104604496009,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019e,0.8280414048262923,HYD_0415,17.494373351937526,78.39045477184723,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019f,0.8996898364659975,HYD_0416,17.494496351231227,78.39986456725843,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a0,0.9191958795360786,HYD_0417,17.494620456750926,78.4092754918604,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a1,0.9464368116612422,HYD_0418,17.494743442375416,78.41868529353299,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a2,0.9458958301296027,HYD_0419,17.494864197801178,78.42809509941667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a3,0.6674858968633995,HYD_0420,17.49498647386091,78.43750496026603,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a4,0.6679086902304859,HYD_0421,17.49510871662681,78.44691478721326,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a5,0.9336511437750307,HYD_0422,17.495229857671365,78.45632567731823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a6,0.7221030614369337,HYD_0423,17.495349887255973,78.4657354934775,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a7,0.21018130920096276,HYD_0424,17.495470288094957,78.47514643507365,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a8,0.01315415170466309,HYD_0425,17.495589600749753,78.48455776775609,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a9,0.4905925813998324,HYD_0426,17.495707725922358,78.49396794868827,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001aa,0.9693947060569621,HYD_0427,17.495827008487208,78.50337924119714,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ab,0.7542525957934835,HYD_0428,17.49594552288552,78.51278903598973,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ac,0.279325281219685,HYD_0429,17.49606187289698,78.52220038387078,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ad,0.3431283643429902,HYD_0430,17.496180737680245,78.53161051126544,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ae,0.7850070078976122,HYD_0431,17.49629742741412,78.54102297809767,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001af,0.46787665750830826,HYD_0432,17.496413362385653,78.55043391318809,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b0,0.48077621081449157,HYD_0433,17.496529316942397,78.55984485477187,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b1,0.6948383851284597,HYD_0434,17.496645604934624,78.56925687290611,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b2,0.5157679649451039,HYD_0435,17.49675973061357,78.5786681844492,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b3,0.5015050723618244,HYD_0436,17.49687378718508,78.5880794516242,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b4,0.9116477823719196,HYD_0437,17.496987849938623,78.59749227132792,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b5,0.804430129526677,HYD_0438,17.497100815832752,78.60690246726791,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b6,0.5010818071018066,HYD_0439,17.497215250275207,78.61631413596595,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b7,0.4211458678285576,HYD_0440,17.49732750483983,78.62572582458395,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b8,0.11055668847379133,HYD_0441,17.497439727870532,78.63513750237848,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b9,0.019485855802954213,HYD_0442,17.49755304813757,78.64454878626618,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ba,0.08067636572918502,HYD_0443,17.497664157212725,78.6539608501503,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bb,0.13895831968701794,HYD_0444,17.49777451751634,78.66337440234273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bc,0.10521564346678679,HYD_0445,17.48343960813621,78.24945127663457,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bd,2.849047412618038E-4,HYD_0446,17.48356892925008,78.25885997506612,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001be,0.006173011927041143,HYD_0447,17.483698242503845,78.26826867916118,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bf,0.05617688376035527,HYD_0448,17.483827573583923,78.27767739118305,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c0,0.38771519891071926,HYD_0449,17.483956894768323,78.28708610910229,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c1,0.3536783434093794,HYD_0450,17.48408621097114,78.29649477955601,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c2,0.496711070259673,HYD_0451,17.48421328274646,78.30590349907108,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c3,0.6891477991099736,HYD_0452,17.484340707125373,78.315311094355,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c4,0.766612738394249,HYD_0453,17.48446744122017,78.3247186998288,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c5,0.4650124930775056,HYD_0454,17.48459454014711,78.33412737958008,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c6,0.2103015382232389,HYD_0455,17.484721296129248,78.34353719964591,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c7,0.7378118542994075,HYD_0456,17.484846492113725,78.35294701933528,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c8,0.6714634468811738,HYD_0457,17.48497131047948,78.36235570911903,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c9,0.6624302362945887,HYD_0458,17.485096521874368,78.3717655161716,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ca,0.8061114280904619,HYD_0459,17.485221022836935,78.3811753317162,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cb,0.8066960145696697,HYD_0460,17.48534365815369,78.39058407559256,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cc,0.41100735109543923,HYD_0461,17.48546628003109,78.39999276936771,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cd,0.7573721305780377,HYD_0462,17.485591487720825,78.40940257453649,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ce,0.8081338075248692,HYD_0463,17.485713763999627,78.41881238473196,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cf,0.5663535617223338,HYD_0464,17.485833816279538,78.42822220786849,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d0,0.413492704607846,HYD_0465,17.485956789238823,78.43763204260864,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1,0.6579430538701655,HYD_0466,17.486079757354116,78.44704184488688,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2,0.4261759376681806,HYD_0467,17.486199816482372,78.45645165576212,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d3,0.15079338181208715,HYD_0468,17.486320228276696,78.46586035871088,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d4,0.27236759347820344,HYD_0469,17.486439504679733,78.47527169614565,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d5,0.5986608063758205,HYD_0470,17.486557659933816,78.48468185999211,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6,0.7721182270045168,HYD_0471,17.48667731443321,78.4940920494184,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7,0.7109538357764084,HYD_0472,17.486795876160055,78.50350337980676,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d8,0.4162322028710724,HYD_0473,17.486914371094198,78.51291241999668,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9,0.3899424932119337,HYD_0474,17.48703177319236,78.52232259864682,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001da,0.6073969595141631,HYD_0475,17.487148135198648,78.53173393649259,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001db,0.9216314812416355,HYD_0476,17.487265896311193,78.54114448338582,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc,0.7450564635250393,HYD_0477,17.487381473471213,78.55055431975627,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dd,0.8506703755546774,HYD_0478,17.48749742091034,78.55996524204764,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001de,0.8336063309639614,HYD_0479,17.48761335737825,78.56937615510412,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df,0.7491740515409695,HYD_0480,17.487728164672248,78.5787867003991,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0,0.6181798142646336,HYD_0481,17.48784334055365,78.58819913564176,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e1,0.7356242017582727,HYD_0482,17.48795633598633,78.59761009099824,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2,0.8081323021092787,HYD_0483,17.48807074101666,78.60702099891719,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e3,0.5359623025108078,HYD_0484,17.488183747572457,78.61643195490649,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4,0.17701933431337888,HYD_0485,17.48829596225997,78.62584288426645,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5,3.327242073608712E-4,HYD_0486,17.48840819069953,78.63525532284118,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e6,0.09904444028338087,HYD_0487,17.488520776199522,78.64466587307285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7,0.06680210676326075,HYD_0488,17.488632255861482,78.65407679732812,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e8,0.17901248585806007,HYD_0489,17.488742942140032,78.66348843837991,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e9,0.08443074603202984,HYD_0490,17.474410301442905,78.24958614814803,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea,0.022166407081570794,HYD_0491,17.474539248536885,78.25899375043099,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001eb,0.021162182695745414,HYD_0492,17.474668567558094,78.26840245898015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ec,0.023644263825695278,HYD_0493,17.474797878921592,78.27781117221676,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed,0.46609904059474844,HYD_0494,17.47492720837051,78.28721989228258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee,0.31070085243390505,HYD_0495,17.47505688075409,78.2966274554017,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ef,0.6009196099387601,HYD_0496,17.47518472157731,78.30603464957827,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0,0.5287503395401313,HYD_0497,17.475311459934638,78.31544304907726,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1,0.4278463569647541,HYD_0498,17.475437759999227,78.32485022004803,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2,0.3006716293398562,HYD_0499,17.475564846853015,78.33425892532934,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3,0.27855816783296994,HYD_0500,17.47569230630894,78.34366872574314,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f4,0.5678988022524806,HYD_0501,17.475816782135784,78.35307854652784,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f5,0.9082333013911424,HYD_0502,17.475941631131764,78.3624872485101,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f6,0.5219614078093864,HYD_0503,17.476066494149443,78.37189593768461,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f7,0.5385674818270443,HYD_0504,17.476191353477454,78.38130464705715,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8,0.5639618615740952,HYD_0505,17.476313983001724,78.39071336415012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f9,0.0027891649748811274,HYD_0506,17.47643661073734,78.40012209728232,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fa,0.1084555379891211,HYD_0507,17.47656145578494,78.40953080213289,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fb,0.7130337496280288,HYD_0508,17.476684090726895,78.41893947599891,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,0.6094118969976362,HYD_0509,17.476804854009185,78.42834928878491,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd,0.03182320672387555,HYD_0510,17.476925986489476,78.43775951796405,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe,0.38618840505780483,HYD_0511,17.47704859562655,78.44716744139103,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff,0.12781248091244835,HYD_0512,17.477170135649935,78.45657653241844,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000200,0.26701593494626846,HYD_0513,17.477290529865165,78.46598522383339,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201,0.7641409168492315,HYD_0514,17.477408676309057,78.47539615567057,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202,0.9047906709456959,HYD_0515,17.477526864698063,78.4848071091847,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203,0.5548173054433703,HYD_0516,17.477647261079667,78.49421581372006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000204,0.6049198469473621,HYD_0517,17.477765789237985,78.50362559621416,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000205,0.5540512758630706,HYD_0518,17.477883574982478,78.51303542402655,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000206,0.49236483467381537,HYD_0519,17.478001380663066,78.52244524725477,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207,0.6781154840905342,HYD_0520,17.478118055104666,78.5318561693379,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000208,0.9437292526619353,HYD_0521,17.478233619299107,78.54126599441183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000209,0.9626386052103493,HYD_0522,17.478349565125658,78.55067469066847,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020a,0.95987704875314,HYD_0523,17.478465527798694,78.56008561587869,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020b,0.9376307026387636,HYD_0524,17.47858146022833,78.56949656827878,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020c,0.5420210418920185,HYD_0525,17.478697742898436,78.57890635861476,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020d,0.6133551083982041,HYD_0526,17.478811833763714,78.5883177085402,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e,0.5896899456532869,HYD_0527,17.47892623959273,78.59772786959358,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f,0.2946462606913971,HYD_0528,17.479039259263196,78.60713958723997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000210,0.48586974163642643,HYD_0529,17.479153659431038,78.61654971951447,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000211,0.5645082116190239,HYD_0530,17.47926589746118,78.6259599341108,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000212,0.06115802777524422,HYD_0531,17.479377384141326,78.63537086967172,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213,0.05141282855102908,HYD_0532,17.479488884623674,78.64478180924384,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000214,0.09153498421746432,HYD_0533,17.47960035992707,78.65419272986198,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000215,0.057955819809538955,HYD_0534,17.479711827050597,78.66360366015411,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000216,0.05194140592870652,HYD_0535,17.47982220485549,78.67301499159662,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217,0.13557269543185058,HYD_0536,17.465381030845872,78.2497217960892,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218,0.05222832037961453,HYD_0537,17.46551217634095,78.25912863921336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000219,0.06595713920554666,HYD_0538,17.465641091236016,78.26853622224475,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021a,0.03882900415721627,HYD_0539,17.46577043064545,78.2779449320267,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021b,0.41746811139675094,HYD_0540,17.465898646685538,78.28735403290527,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021c,0.01148594847382501,HYD_0541,17.466026816971564,78.29676010762039,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d,0.29059550539619844,HYD_0542,17.46615614344337,78.30616660236811,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e,0.23513765257124888,HYD_0543,17.466283236591686,78.31557528437992,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f,0.10378992650959298,HYD_0544,17.466409199521973,78.32498359813376,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,0.5208200201286342,HYD_0545,17.4665366553298,78.33439194511121,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221,0.7660799612670153,HYD_0546,17.466662237366155,78.34379914095504,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222,0.80841970952572,HYD_0547,17.466787100432196,78.3532078386937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223,0.7727192145453026,HYD_0548,17.466911954169056,78.36261654986964,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224,0.7494795247455703,HYD_0549,17.46703684231712,78.3720252728903,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225,0.5652426198052606,HYD_0550,17.467161697910438,78.38143396877238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000226,0.35516772244652905,HYD_0551,17.46728430835413,78.39084268945207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227,0.27128422451745365,HYD_0552,17.46740729442795,78.4002502859397,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228,0.3901267664227077,HYD_0553,17.467531790379756,78.4096578755348,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229,0.7723767087370546,HYD_0554,17.467654415325423,78.41906657517306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a,0.851561656202492,HYD_0555,17.467774793997226,78.42847526473618,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022b,0.7603927178628085,HYD_0556,17.467895171011694,78.43788396648915,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022c,0.7524811313378039,HYD_0557,17.468016711648485,78.44729306487102,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d,0.6429447807086112,HYD_0558,17.46813820787835,78.4567013792718,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e,0.24421325119967494,HYD_0559,17.46825859325126,78.46611006643477,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f,0.7210544478399129,HYD_0560,17.468378251727465,78.47551948583526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230,0.8953660907806991,HYD_0561,17.468496839537202,78.48493086325365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231,0.7322332445408247,HYD_0562,17.468616484890735,78.49434106534522,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232,0.5398011061737661,HYD_0563,17.46873462044655,78.50374897680621,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233,0.3312148015482201,HYD_0564,17.468852807078992,78.51315843575739,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234,0.25385948931262714,HYD_0565,17.468971305987708,78.52256747762816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235,0.639460208576431,HYD_0566,17.46908802186575,78.5319776761487,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236,0.9612960340734636,HYD_0567,17.469203949032117,78.5413863976895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237,0.9134586884996848,HYD_0568,17.46931953155383,78.55079620461687,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238,0.8119232013750265,HYD_0569,17.469436185712496,78.56020711309615,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239,0.400437610682915,HYD_0570,17.46955176054597,78.56961696645088,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a,0.22967577908861886,HYD_0571,17.46966658483477,78.57902604431736,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b,0.3959102457910264,HYD_0572,17.46978064810933,78.58843506940865,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c,0.7587760019000497,HYD_0573,17.46989366703788,78.59784683254404,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d,0.7615987771814494,HYD_0574,17.470008055873162,78.6072569610008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023e,0.23063263264232356,HYD_0575,17.470121392900236,78.61666753832395,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f,0.11417890033737575,HYD_0576,17.470233612663527,78.62607697053069,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240,0.191988269161703,HYD_0577,17.470345808968755,78.63548790394559,"{""type"":""MultiPoint"",""coordinates"":[]}"
