date,station_id,station_name,ground_no2_mean,valid_readings,total_readings,coverage_percent
2025-03-20,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,0,96,0.0
2025-03-21,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,0,96,0.0
2025-03-22,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,0,96,0.0
2025-03-23,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,0,96,0.0
2025-03-24,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,0,96,0.0
2025-03-25,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,0,96,0.0
2025-03-26,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,0,96,0.0
2025-03-27,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,55,96,57.291666666666664
2025-03-28,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",10.727708333333332,96,96,100.0
2025-03-29,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",10.272555555555556,90,96,93.75
2025-03-30,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,0,96,0.0
2025-03-31,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,25,96,26.041666666666668
2025-04-01,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",9.31978947368421,95,96,98.95833333333334
2025-04-02,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",9.776842105263157,95,96,98.95833333333334
2025-04-03,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",10.916770833333333,96,96,100.0
2025-04-04,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,62,96,64.58333333333334
2025-04-05,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,41,96,42.70833333333333
2025-04-06,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.914675324675324,77,96,80.20833333333334
2025-04-07,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,57,96,59.375
2025-04-08,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.942,95,96,98.95833333333334
2025-04-09,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,61,96,63.541666666666664
2025-04-10,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",10.866777777777777,90,96,93.75
2025-04-11,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.081874999999998,96,96,100.0
2025-04-12,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.530208333333334,96,96,100.0
2025-04-13,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.053958333333334,96,96,100.0
2025-04-14,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,57,96,59.375
2025-04-15,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,59,96,61.458333333333336
2025-04-16,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.175520833333332,96,96,100.0
2025-04-17,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",10.082631578947368,76,96,79.16666666666666
2025-04-18,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,62,96,64.58333333333334
2025-04-19,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",10.652708333333333,96,96,100.0
2025-04-20,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.292916666666665,96,96,100.0
2025-04-21,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.084583333333333,96,96,100.0
2025-04-22,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.534794520547944,73,96,76.04166666666666
2025-04-23,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,64,96,66.66666666666666
2025-04-24,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.141666666666666,96,96,100.0
2025-04-25,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.688125,96,96,100.0
2025-04-26,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,69,96,71.875
2025-04-27,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,4,96,4.166666666666666
2025-04-28,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,61,96,63.541666666666664
2025-04-29,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.489166666666668,96,96,100.0
2025-04-30,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.7175,96,96,100.0
2025-05-01,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,15,96,15.625
2025-05-02,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,60,96,62.5
2025-05-03,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.550434782608697,92,96,95.83333333333334
2025-05-04,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,0,96,0.0
2025-05-05,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,59,96,61.458333333333336
2025-05-06,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,66,96,68.75
2025-05-07,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,60,96,62.5
2025-05-08,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.86686746987952,83,96,86.45833333333334
2025-05-09,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.973229166666668,96,96,100.0
2025-05-10,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.710631578947368,95,96,98.95833333333334
2025-05-11,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,46,96,47.91666666666667
2025-05-12,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.612499999999999,96,96,100.0
2025-05-13,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.9540625,96,96,100.0
2025-05-14,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,71,96,73.95833333333334
2025-05-15,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,60,96,62.5
2025-05-16,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.730208333333332,96,96,100.0
2025-05-17,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.907441860465116,86,96,89.58333333333334
2025-05-18,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.3575,96,96,100.0
2025-05-19,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.565624999999999,96,96,100.0
2025-05-20,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.787916666666668,96,96,100.0
2025-05-21,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.138541666666667,96,96,100.0
2025-05-22,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",14.078541666666666,96,96,100.0
2025-05-23,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.8309375,96,96,100.0
2025-05-24,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.496666666666668,96,96,100.0
2025-05-25,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,35,96,36.45833333333333
2025-05-26,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,51,96,53.125
2025-05-27,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.321518987341772,79,96,82.29166666666666
2025-05-28,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,57,96,59.375
2025-05-29,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",15.491666666666667,96,96,100.0
2025-05-30,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,64,96,66.66666666666666
2025-05-31,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",14.34375,96,96,100.0
2025-06-01,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,35,96,36.45833333333333
2025-06-02,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,57,96,59.375
2025-06-03,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",14.455729166666666,96,96,100.0
2025-06-04,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.872948717948718,78,96,81.25
2025-06-05,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,38,96,39.58333333333333
2025-06-06,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,61,96,63.541666666666664
2025-06-07,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.817916666666667,96,96,100.0
2025-06-08,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.372291666666667,96,96,100.0
2025-06-09,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.042083333333332,96,96,100.0
2025-06-10,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.4131914893617,94,96,97.91666666666666
2025-06-11,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,64,96,66.66666666666666
2025-06-12,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,62,96,64.58333333333334
2025-06-13,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",16.40483870967742,93,96,96.875
2025-06-14,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,61,96,63.541666666666664
2025-06-15,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.69375,96,96,100.0
2025-06-16,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,71,96,73.95833333333334
2025-06-17,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,56,96,58.333333333333336
2025-06-18,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.66625,96,96,100.0
2025-06-19,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",14.072083333333333,96,96,100.0
2025-06-20,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,67,96,69.79166666666666
2025-06-21,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,8,96,8.333333333333332
2025-06-22,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,53,96,55.208333333333336
2025-06-23,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.959101123595504,89,96,92.70833333333334
2025-06-24,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",9.630729166666667,96,96,100.0
2025-06-25,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.334842105263156,95,96,98.95833333333334
2025-06-26,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",14.641157894736843,95,96,98.95833333333334
2025-06-27,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,68,96,70.83333333333334
2025-06-28,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,52,96,54.166666666666664
2025-06-29,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,58,96,60.416666666666664
2025-06-30,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,40,96,41.66666666666667
2025-07-01,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,58,96,60.416666666666664
2025-07-02,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.02867469879518,83,96,86.45833333333334
2025-07-03,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,59,96,61.458333333333336
2025-07-04,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",16.397872340425533,94,96,97.91666666666666
2025-07-05,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",16.451071428571428,84,96,87.5
2025-07-06,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,33,96,34.375
2025-07-07,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,57,96,59.375
2025-07-08,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.806979166666666,96,96,100.0
2025-07-09,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.956249999999999,96,96,100.0
2025-07-10,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.814583333333333,96,96,100.0
2025-07-11,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.106875,96,96,100.0
2025-07-12,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.7475,96,96,100.0
2025-07-13,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",10.686458333333334,96,96,100.0
2025-07-14,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,68,96,70.83333333333334
2025-07-15,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,59,96,61.458333333333336
2025-07-16,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",10.745312499999999,96,96,100.0
2025-07-17,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",8.078541666666666,96,96,100.0
2025-07-18,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",10.676947368421052,95,96,98.95833333333334
2025-07-19,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",15.055,96,96,100.0
2025-07-20,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",16.293020833333333,96,96,100.0
2025-07-21,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,41,96,42.70833333333333
2025-07-22,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.1540625,96,96,100.0
2025-07-23,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.454574468085106,94,96,97.91666666666666
2025-07-24,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,62,96,64.58333333333334
2025-07-25,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.082916666666668,96,96,100.0
2025-07-26,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.053645833333334,96,96,100.0
2025-07-27,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,49,96,51.041666666666664
2025-07-28,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,37,96,38.54166666666667
2025-07-29,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,65,96,67.70833333333334
2025-07-30,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.656875,96,96,100.0
2025-07-31,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.2321875,96,96,100.0
2025-08-01,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,71,96,73.95833333333334
2025-08-02,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,59,96,61.458333333333336
2025-08-03,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",10.0934375,96,96,100.0
2025-08-04,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,60,96,62.5
2025-08-05,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.613678160919541,87,96,90.625
2025-08-06,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,56,96,58.333333333333336
2025-08-07,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.919880952380952,84,96,87.5
2025-08-08,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.417812499999998,96,96,100.0
2025-08-09,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.356145833333334,96,96,100.0
2025-08-10,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,30,96,31.25
2025-08-11,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,42,96,43.75
2025-08-12,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.134361702127658,94,96,97.91666666666666
2025-08-13,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",14.425368421052632,95,96,98.95833333333334
2025-08-14,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",15.68778947368421,95,96,98.95833333333334
2025-08-15,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",14.643950617283952,81,96,84.375
2025-08-16,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,63,96,65.625
2025-08-17,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,24,96,25.0
2025-08-18,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,61,96,63.541666666666664
2025-08-19,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",14.711145833333333,96,96,100.0
2025-08-20,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,66,96,68.75
2025-08-21,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.8353125,96,96,100.0
2025-08-22,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,68,96,70.83333333333334
2025-08-23,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,56,96,58.333333333333336
2025-08-24,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",13.806875,96,96,100.0
2025-08-25,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.672315789473682,95,96,98.95833333333334
2025-08-26,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.174666666666667,90,96,93.75
2025-08-27,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.123645833333333,96,96,100.0
2025-08-28,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",12.909479166666666,96,96,100.0
2025-08-29,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",11.876666666666667,96,96,100.0
2025-08-30,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",10.152777777777779,72,96,75.0
2025-08-31,site_5602,"Ramachandrapuram, Hyderabad - TSPCB",,0,96,0.0
2025-01-01,site_294,"Sanathnagar, Hyderabad - TSPCB",21.41467391304348,92,96,95.83333333333334
2025-01-02,site_294,"Sanathnagar, Hyderabad - TSPCB",21.342391304347824,92,96,95.83333333333334
2025-01-03,site_294,"Sanathnagar, Hyderabad - TSPCB",21.379891304347826,92,96,95.83333333333334
2025-01-04,site_294,"Sanathnagar, Hyderabad - TSPCB",21.144021739130434,92,96,95.83333333333334
2025-01-05,site_294,"Sanathnagar, Hyderabad - TSPCB",21.550537634408602,93,96,96.875
2025-01-06,site_294,"Sanathnagar, Hyderabad - TSPCB",21.682608695652174,92,96,95.83333333333334
2025-01-07,site_294,"Sanathnagar, Hyderabad - TSPCB",21.302150537634407,93,96,96.875
2025-01-08,site_294,"Sanathnagar, Hyderabad - TSPCB",21.33858695652174,92,96,95.83333333333334
2025-01-09,site_294,"Sanathnagar, Hyderabad - TSPCB",21.360326086956523,92,96,95.83333333333334
2025-01-10,site_294,"Sanathnagar, Hyderabad - TSPCB",20.78967391304348,92,96,95.83333333333334
2025-01-11,site_294,"Sanathnagar, Hyderabad - TSPCB",20.333695652173912,92,96,95.83333333333334
2025-01-12,site_294,"Sanathnagar, Hyderabad - TSPCB",20.520652173913046,92,96,95.83333333333334
2025-01-13,site_294,"Sanathnagar, Hyderabad - TSPCB",19.843010752688173,93,96,96.875
2025-01-14,site_294,"Sanathnagar, Hyderabad - TSPCB",19.41467391304348,92,96,95.83333333333334
2025-01-15,site_294,"Sanathnagar, Hyderabad - TSPCB",20.23695652173913,92,96,95.83333333333334
2025-01-16,site_294,"Sanathnagar, Hyderabad - TSPCB",19.618478260869566,92,96,95.83333333333334
2025-01-17,site_294,"Sanathnagar, Hyderabad - TSPCB",19.91304347826087,92,96,95.83333333333334
2025-01-18,site_294,"Sanathnagar, Hyderabad - TSPCB",19.472826086956523,92,96,95.83333333333334
2025-01-19,site_294,"Sanathnagar, Hyderabad - TSPCB",20.234239130434784,92,96,95.83333333333334
2025-01-20,site_294,"Sanathnagar, Hyderabad - TSPCB",21.221739130434784,92,96,95.83333333333334
2025-01-21,site_294,"Sanathnagar, Hyderabad - TSPCB",20.72336956521739,92,96,95.83333333333334
2025-01-22,site_294,"Sanathnagar, Hyderabad - TSPCB",20.486021505376346,93,96,96.875
2025-01-23,site_294,"Sanathnagar, Hyderabad - TSPCB",20.416304347826088,92,96,95.83333333333334
2025-01-24,site_294,"Sanathnagar, Hyderabad - TSPCB",20.538586956521737,92,96,95.83333333333334
2025-01-25,site_294,"Sanathnagar, Hyderabad - TSPCB",20.14945652173913,92,96,95.83333333333334
2025-01-26,site_294,"Sanathnagar, Hyderabad - TSPCB",20.597282608695654,92,96,95.83333333333334
2025-01-27,site_294,"Sanathnagar, Hyderabad - TSPCB",20.64021739130435,92,96,95.83333333333334
2025-01-28,site_294,"Sanathnagar, Hyderabad - TSPCB",20.497311827956988,93,96,96.875
2025-01-29,site_294,"Sanathnagar, Hyderabad - TSPCB",21.21358695652174,92,96,95.83333333333334
2025-01-30,site_294,"Sanathnagar, Hyderabad - TSPCB",20.51086956521739,92,96,95.83333333333334
2025-01-31,site_294,"Sanathnagar, Hyderabad - TSPCB",20.838709677419356,93,96,96.875
2025-02-01,site_294,"Sanathnagar, Hyderabad - TSPCB",20.54784946236559,93,96,96.875
2025-02-02,site_294,"Sanathnagar, Hyderabad - TSPCB",20.993478260869566,92,96,95.83333333333334
2025-02-03,site_294,"Sanathnagar, Hyderabad - TSPCB",21.277173913043477,92,96,95.83333333333334
2025-02-04,site_294,"Sanathnagar, Hyderabad - TSPCB",21.79945652173913,92,96,95.83333333333334
2025-02-05,site_294,"Sanathnagar, Hyderabad - TSPCB",21.68225806451613,93,96,96.875
2025-02-06,site_294,"Sanathnagar, Hyderabad - TSPCB",21.371195652173913,92,96,95.83333333333334
2025-02-07,site_294,"Sanathnagar, Hyderabad - TSPCB",20.49891304347826,92,96,95.83333333333334
2025-02-08,site_294,"Sanathnagar, Hyderabad - TSPCB",21.090760869565216,92,96,95.83333333333334
2025-02-09,site_294,"Sanathnagar, Hyderabad - TSPCB",21.11521739130435,92,96,95.83333333333334
2025-02-10,site_294,"Sanathnagar, Hyderabad - TSPCB",20.990860215053765,93,96,96.875
2025-02-11,site_294,"Sanathnagar, Hyderabad - TSPCB",21.088043478260868,92,96,95.83333333333334
2025-02-12,site_294,"Sanathnagar, Hyderabad - TSPCB",21.04728260869565,92,96,95.83333333333334
2025-02-13,site_294,"Sanathnagar, Hyderabad - TSPCB",21.43611111111111,90,96,93.75
2025-02-14,site_294,"Sanathnagar, Hyderabad - TSPCB",20.76685393258427,89,96,92.70833333333334
2025-02-15,site_294,"Sanathnagar, Hyderabad - TSPCB",21.514673913043477,92,96,95.83333333333334
2025-02-16,site_294,"Sanathnagar, Hyderabad - TSPCB",21.38681318681319,91,96,94.79166666666666
2025-02-17,site_294,"Sanathnagar, Hyderabad - TSPCB",21.266847826086956,92,96,95.83333333333334
2025-02-18,site_294,"Sanathnagar, Hyderabad - TSPCB",,71,96,73.95833333333334
2025-02-19,site_294,"Sanathnagar, Hyderabad - TSPCB",,46,96,47.91666666666667
2025-02-20,site_294,"Sanathnagar, Hyderabad - TSPCB",21.78369565217391,92,96,95.83333333333334
2025-02-21,site_294,"Sanathnagar, Hyderabad - TSPCB",21.01385542168675,83,96,86.45833333333334
2025-02-22,site_294,"Sanathnagar, Hyderabad - TSPCB",21.240760869565218,92,96,95.83333333333334
2025-02-23,site_294,"Sanathnagar, Hyderabad - TSPCB",21.979120879120877,91,96,94.79166666666666
2025-02-24,site_294,"Sanathnagar, Hyderabad - TSPCB",20.92391304347826,92,96,95.83333333333334
2025-02-25,site_294,"Sanathnagar, Hyderabad - TSPCB",21.10054347826087,92,96,95.83333333333334
2025-02-26,site_294,"Sanathnagar, Hyderabad - TSPCB",21.81195652173913,92,96,95.83333333333334
2025-02-27,site_294,"Sanathnagar, Hyderabad - TSPCB",21.351086956521737,92,96,95.83333333333334
2025-02-28,site_294,"Sanathnagar, Hyderabad - TSPCB",21.644086021505377,93,96,96.875
2025-03-01,site_294,"Sanathnagar, Hyderabad - TSPCB",20.94945054945055,91,96,94.79166666666666
2025-03-02,site_294,"Sanathnagar, Hyderabad - TSPCB",21.1375,92,96,95.83333333333334
2025-03-03,site_294,"Sanathnagar, Hyderabad - TSPCB",21.878804347826087,92,96,95.83333333333334
2025-03-04,site_294,"Sanathnagar, Hyderabad - TSPCB",21.45,92,96,95.83333333333334
2025-03-05,site_294,"Sanathnagar, Hyderabad - TSPCB",21.616129032258065,93,96,96.875
2025-03-06,site_294,"Sanathnagar, Hyderabad - TSPCB",21.1489010989011,91,96,94.79166666666666
2025-03-07,site_294,"Sanathnagar, Hyderabad - TSPCB",21.685326086956522,92,96,95.83333333333334
2025-03-08,site_294,"Sanathnagar, Hyderabad - TSPCB",20.944021739130434,92,96,95.83333333333334
2025-03-09,site_294,"Sanathnagar, Hyderabad - TSPCB",21.340217391304346,92,96,95.83333333333334
2025-03-10,site_294,"Sanathnagar, Hyderabad - TSPCB",21.370652173913044,92,96,95.83333333333334
2025-03-11,site_294,"Sanathnagar, Hyderabad - TSPCB",21.31195652173913,92,96,95.83333333333334
2025-03-12,site_294,"Sanathnagar, Hyderabad - TSPCB",20.744021739130435,92,96,95.83333333333334
2025-03-13,site_294,"Sanathnagar, Hyderabad - TSPCB",21.184239130434783,92,96,95.83333333333334
2025-03-14,site_294,"Sanathnagar, Hyderabad - TSPCB",20.544086021505375,93,96,96.875
2025-03-15,site_294,"Sanathnagar, Hyderabad - TSPCB",21.081720430107527,93,96,96.875
2025-03-16,site_294,"Sanathnagar, Hyderabad - TSPCB",20.82228260869565,92,96,95.83333333333334
2025-03-17,site_294,"Sanathnagar, Hyderabad - TSPCB",21.154395604395603,91,96,94.79166666666666
2025-03-18,site_294,"Sanathnagar, Hyderabad - TSPCB",21.605434782608697,92,96,95.83333333333334
2025-03-19,site_294,"Sanathnagar, Hyderabad - TSPCB",20.53586956521739,92,96,95.83333333333334
2025-03-20,site_294,"Sanathnagar, Hyderabad - TSPCB",20.340760869565216,92,96,95.83333333333334
2025-03-21,site_294,"Sanathnagar, Hyderabad - TSPCB",20.748924731182797,93,96,96.875
2025-03-22,site_294,"Sanathnagar, Hyderabad - TSPCB",21.095108695652176,92,96,95.83333333333334
2025-03-23,site_294,"Sanathnagar, Hyderabad - TSPCB",20.994086021505378,93,96,96.875
2025-03-24,site_294,"Sanathnagar, Hyderabad - TSPCB",20.984065934065935,91,96,94.79166666666666
2025-03-25,site_294,"Sanathnagar, Hyderabad - TSPCB",20.579891304347825,92,96,95.83333333333334
2025-03-26,site_294,"Sanathnagar, Hyderabad - TSPCB",20.247282608695652,92,96,95.83333333333334
2025-03-27,site_294,"Sanathnagar, Hyderabad - TSPCB",21.67445652173913,92,96,95.83333333333334
2025-03-28,site_294,"Sanathnagar, Hyderabad - TSPCB",20.396195652173912,92,96,95.83333333333334
2025-03-29,site_294,"Sanathnagar, Hyderabad - TSPCB",21.094565217391306,92,96,95.83333333333334
2025-03-30,site_294,"Sanathnagar, Hyderabad - TSPCB",21.31827956989247,93,96,96.875
2025-03-31,site_294,"Sanathnagar, Hyderabad - TSPCB",20.236559139784948,93,96,96.875
2025-04-01,site_294,"Sanathnagar, Hyderabad - TSPCB",21.383516483516484,91,96,94.79166666666666
2025-04-02,site_294,"Sanathnagar, Hyderabad - TSPCB",20.70806451612903,93,96,96.875
2025-04-03,site_294,"Sanathnagar, Hyderabad - TSPCB",21.193478260869565,92,96,95.83333333333334
2025-04-04,site_294,"Sanathnagar, Hyderabad - TSPCB",20.38804347826087,92,96,95.83333333333334
2025-04-05,site_294,"Sanathnagar, Hyderabad - TSPCB",20.565591397849463,93,96,96.875
2025-04-06,site_294,"Sanathnagar, Hyderabad - TSPCB",21.220108695652176,92,96,95.83333333333334
2025-04-07,site_294,"Sanathnagar, Hyderabad - TSPCB",20.920108695652175,92,96,95.83333333333334
2025-04-08,site_294,"Sanathnagar, Hyderabad - TSPCB",21.893478260869564,92,96,95.83333333333334
2025-04-09,site_294,"Sanathnagar, Hyderabad - TSPCB",20.99838709677419,93,96,96.875
2025-04-10,site_294,"Sanathnagar, Hyderabad - TSPCB",20.870108695652174,92,96,95.83333333333334
2025-04-11,site_294,"Sanathnagar, Hyderabad - TSPCB",21.005913978494622,93,96,96.875
2025-04-12,site_294,"Sanathnagar, Hyderabad - TSPCB",20.75163043478261,92,96,95.83333333333334
2025-04-13,site_294,"Sanathnagar, Hyderabad - TSPCB",21.136559139784946,93,96,96.875
2025-04-14,site_294,"Sanathnagar, Hyderabad - TSPCB",21.306521739130435,92,96,95.83333333333334
2025-04-15,site_294,"Sanathnagar, Hyderabad - TSPCB",20.945652173913043,92,96,95.83333333333334
2025-04-16,site_294,"Sanathnagar, Hyderabad - TSPCB",20.932065217391305,92,96,95.83333333333334
2025-04-17,site_294,"Sanathnagar, Hyderabad - TSPCB",21.547826086956523,92,96,95.83333333333334
2025-04-18,site_294,"Sanathnagar, Hyderabad - TSPCB",21.830434782608698,92,96,95.83333333333334
2025-04-19,site_294,"Sanathnagar, Hyderabad - TSPCB",20.998924731182797,93,96,96.875
