date,station_id,station_name,grid_id,latitude,longitude,ground_no2_mean,valid_readings,coverage_percent
2025-07-10,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,13.040851063829786,94,97.91666666666666
2025-07-11,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,13.78873417721519,79,82.29166666666666
2025-07-12,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,13.552315789473685,95,98.95833333333334
2025-07-13,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,13.251145833333332,96,100.0
2025-07-14,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,13.270689655172411,87,90.625
2025-07-15,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,11.966631578947368,95,98.95833333333334
2025-07-16,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,58,60.41666666666666
2025-07-17,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,10.690898876404496,89,92.70833333333334
2025-07-18,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,9.721666666666668,72,75.0
2025-07-19,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,62,64.58333333333334
2025-07-20,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,9.642421052631578,95,98.95833333333334
2025-07-21,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,9.097872340425532,94,97.91666666666666
2025-07-22,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,10.97242105263158,95,98.95833333333334
2025-07-23,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,67,69.79166666666666
2025-07-24,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,61,63.54166666666666
2025-07-25,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,11.487466666666666,75,78.125
2025-07-26,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,58,60.41666666666666
2025-07-27,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,14,14.583333333333334
2025-07-28,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,58,60.41666666666666
2025-07-29,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,9.186333333333334,90,93.75
2025-07-30,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,10.167083333333332,96,100.0
2025-07-31,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,10.683333333333334,72,75.0
2025-08-01,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,59,61.458333333333336
2025-08-02,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,9.475106382978725,94,97.91666666666666
2025-08-03,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,6.737631578947368,76,79.16666666666666
2025-08-04,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,7.784315789473684,95,98.95833333333334
2025-08-05,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,10.420625,96,100.0
2025-08-06,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,59,61.458333333333336
2025-08-07,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,66,68.75
2025-08-08,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,57,59.375
2025-08-09,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,9.368842105263155,95,98.95833333333334
2025-08-10,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,8.738541666666666,96,100.0
2025-08-11,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,9.217916666666666,96,100.0
2025-08-12,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,10.797916666666666,96,100.0
2025-08-13,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,69,71.875
2025-08-14,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,13.854791666666666,96,100.0
2025-08-15,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,59,61.458333333333336
2025-08-16,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,57,59.375
2025-08-17,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,23,23.958333333333336
2025-08-18,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,52,54.16666666666666
2025-08-19,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,56,58.333333333333336
2025-08-20,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,69,71.875
2025-08-21,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,49,51.04166666666666
2025-08-22,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,12.032736842105262,95,98.95833333333334
2025-08-23,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,10.716489361702129,94,97.91666666666666
2025-08-24,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,10.2290625,96,100.0
2025-08-25,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,11.007473684210527,95,98.95833333333334
2025-08-26,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,10.78392405063291,79,82.29166666666666
2025-08-27,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,,26,27.08333333333333
2025-08-28,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,13.490000000000002,88,91.66666666666666
2025-08-29,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,11.953229166666668,96,100.0
2025-08-30,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,10.752395833333331,96,100.0
2025-08-31,site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",HYD_0815,17.54,78.49,10.29345238095238,84,87.5
2025-01-01,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.5734375,96,100.0
2025-01-02,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.900215053763441,93,96.875
2025-01-03,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.001770833333333,96,100.0
2025-01-04,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,7.03816091954023,87,90.625
2025-01-05,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,7.486666666666667,96,100.0
2025-01-06,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.028279569892472,93,96.875
2025-01-07,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.235052631578947,95,98.95833333333334
2025-01-08,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.069374999999999,96,100.0
2025-01-09,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.180106382978725,94,97.91666666666666
2025-01-10,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.570104166666669,96,100.0
2025-01-11,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.853010752688173,93,96.875
2025-01-12,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.4265625,96,100.0
2025-01-13,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.366842105263158,95,98.95833333333334
2025-01-14,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,6.382150537634408,93,96.875
2025-01-15,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,7.345578947368422,95,98.95833333333334
2025-01-16,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.403020833333334,96,100.0
2025-01-17,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.902127659574468,94,97.91666666666666
2025-01-18,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.236027397260274,73,76.04166666666666
2025-01-19,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,7.059871794871794,78,81.25
2025-01-20,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,5.981354166666667,96,100.0
2025-01-21,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,6.43,96,100.0
2025-01-22,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,51,53.125
2025-01-23,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.305520833333334,96,100.0
2025-01-24,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,7.933913043478259,92,95.83333333333334
2025-01-25,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.438645833333334,96,100.0
2025-01-26,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.183541666666663,96,100.0
2025-01-27,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.690104166666666,96,100.0
2025-01-28,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.039052631578947,95,98.95833333333334
2025-01-29,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.394895833333333,96,100.0
2025-01-30,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.69778947368421,95,98.95833333333334
2025-01-31,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.96,95,98.95833333333334
2025-02-01,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,13.063510638297872,94,97.91666666666666
2025-02-02,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,11.4446875,96,100.0
2025-02-03,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,46,47.91666666666667
2025-02-04,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.162765957446808,94,97.91666666666666
2025-02-05,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.743263157894736,95,98.95833333333334
2025-02-06,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.467,90,93.75
2025-02-07,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.709052631578947,95,98.95833333333334
2025-02-08,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.72378947368421,95,98.95833333333334
2025-02-09,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.718,95,98.95833333333334
2025-02-10,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,14.357127659574468,94,97.91666666666666
2025-02-11,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,13.941935483870967,93,96.875
2025-02-12,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,13.143229166666666,96,100.0
2025-02-13,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,14.565368421052632,95,98.95833333333334
2025-02-14,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,15.219893617021278,94,97.91666666666666
2025-02-15,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.610531914893617,94,97.91666666666666
2025-02-16,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,7.151578947368421,95,98.95833333333334
2025-02-17,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.851263157894737,95,98.95833333333334
2025-02-18,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,7.81695652173913,92,95.83333333333334
2025-02-19,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.54468085106383,94,97.91666666666666
2025-02-20,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.903229166666668,96,100.0
2025-02-21,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,7.644526315789474,95,98.95833333333334
2025-02-22,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,7.517473684210526,95,98.95833333333334
2025-02-23,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,6.358387096774194,93,96.875
2025-02-24,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.699789473684213,95,98.95833333333334
2025-02-25,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.555,96,100.0
2025-02-26,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,7.253684210526316,95,98.95833333333334
2025-02-27,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,7.986739130434782,92,95.83333333333334
2025-02-28,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,11.821075268817204,93,96.875
2025-03-01,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.710631578947368,95,98.95833333333334
2025-03-02,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.480842105263157,95,98.95833333333334
2025-03-03,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.732872340425532,94,97.91666666666666
2025-03-04,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.490851063829789,94,97.91666666666666
2025-03-05,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.045531914893617,94,97.91666666666666
2025-03-06,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.615520833333333,96,100.0
2025-03-07,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.23821052631579,95,98.95833333333334
2025-03-08,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.932967032967033,91,94.79166666666666
2025-03-09,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.742083333333333,96,100.0
2025-03-10,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.750416666666666,96,100.0
2025-03-11,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.659479166666666,96,100.0
2025-03-12,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.945934065934066,91,94.79166666666666
2025-03-13,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.955483870967742,93,96.875
2025-03-14,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.382526315789471,95,98.95833333333334
2025-03-15,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.28744680851064,94,97.91666666666666
2025-03-16,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.44125,96,100.0
2025-03-17,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,6.567127659574469,94,97.91666666666666
2025-03-18,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,11.365483870967742,93,96.875
2025-03-19,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,13.249479166666667,96,100.0
2025-03-20,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.478947368421052,95,98.95833333333334
2025-03-21,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.999255319148936,94,97.91666666666666
2025-03-22,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,11.50067415730337,89,92.70833333333334
2025-03-23,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.760631578947368,95,98.95833333333334
2025-03-24,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.450111111111111,90,93.75
2025-03-25,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.524842105263158,95,98.95833333333334
2025-03-26,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,13.160526315789474,95,98.95833333333334
2025-03-27,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,13.147157894736845,95,98.95833333333334
2025-03-28,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.820769230769232,91,94.79166666666666
2025-03-29,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.382947368421052,95,98.95833333333334
2025-03-30,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,11.165052631578948,95,98.95833333333334
2025-03-31,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,15.409468085106385,94,97.91666666666666
2025-04-01,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.114736842105264,95,98.95833333333334
2025-04-02,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,8.296086956521739,92,95.83333333333334
2025-04-03,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.50757894736842,95,98.95833333333334
2025-04-04,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.138709677419357,93,96.875
2025-04-05,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,55,57.29166666666666
2025-04-06,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,0,0.0
2025-04-07,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,0,0.0
2025-04-08,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,0,0.0
2025-04-09,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,0,0.0
2025-04-10,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,0,0.0
2025-04-11,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,0,0.0
2025-04-12,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,0,0.0
2025-04-13,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,0,0.0
2025-04-14,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,0,0.0
2025-04-15,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,0,0.0
2025-04-16,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,0,0.0
2025-04-17,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,27,28.125
2025-04-18,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,11.924736842105265,95,98.95833333333334
2025-04-19,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.224301075268816,93,96.875
2025-04-20,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,11.295744680851064,94,97.91666666666666
2025-04-21,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.022608695652172,92,95.83333333333334
2025-04-22,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,16.774516129032257,93,96.875
2025-04-23,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,15.107872340425534,94,97.91666666666666
2025-04-24,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,15.2334375,96,100.0
2025-04-25,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,13.001595744680852,94,97.91666666666666
2025-04-26,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.135104166666666,96,100.0
2025-04-27,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,13.921195652173912,92,95.83333333333334
2025-04-28,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,15.628333333333332,96,100.0
2025-04-29,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,15.62314606741573,89,92.70833333333334
2025-04-30,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,13.962708333333332,96,100.0
2025-05-01,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.285052631578946,95,98.95833333333334
2025-05-02,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,13.147954545454546,88,91.66666666666666
2025-05-03,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,13.5503125,96,100.0
2025-05-04,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.876813186813186,91,94.79166666666666
2025-05-05,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.5740625,96,100.0
2025-05-06,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.375851063829789,94,97.91666666666666
2025-05-07,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.184375,96,100.0
2025-05-08,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,11.014791666666667,96,100.0
2025-05-09,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.31125,96,100.0
2025-05-10,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.919166666666667,96,100.0
2025-05-11,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.070333333333332,90,93.75
2025-05-12,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,11.299684210526316,95,98.95833333333334
2025-05-13,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,11.355416666666663,96,100.0
2025-05-14,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,11.870957446808507,94,97.91666666666666
2025-05-15,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,,64,66.66666666666666
2025-05-16,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,13.04686046511628,86,89.58333333333334
2025-05-17,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.791666666666666,96,100.0
2025-05-18,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.382604166666669,96,100.0
2025-05-19,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.647604166666666,96,100.0
2025-05-20,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,13.712947368421052,95,98.95833333333334
2025-05-21,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.932857142857143,91,94.79166666666666
2025-05-22,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.08095744680851,94,97.91666666666666
2025-05-23,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,12.947608695652177,92,95.83333333333334
2025-05-24,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,10.49442105263158,95,98.95833333333334
2025-05-25,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.28741573033708,89,92.70833333333334
2025-05-26,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,9.448958333333334,96,100.0
2025-05-27,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",HYD_1129,17.43,78.56,11.303010752688174,93,96.875
