system:index,elevation_m,grid_id,latitude,longitude,.geo
00000000000000000317,529.8770414578131,HYD_0792,17.423935494046724,78.53258522384425,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000318,518.9900604085794,HYD_0793,17.424051097351732,78.54199283827207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000319,502.5167172946549,HYD_0794,17.42416740591453,78.55140040175148,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031a,506.16774665026355,HYD_0795,17.424281518480335,78.56080728346144,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031b,501.84638999393405,HYD_0796,17.424395550307054,78.57021409335863,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031c,504.94323095798444,HYD_0797,17.424510378743356,78.57962320379441,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031d,500.5454006034205,HYD_0798,17.42462556123233,78.5890311495908,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031e,504.39164616859074,HYD_0799,17.42473889991719,78.59843798292519,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031f,499.20690857403525,HYD_0800,17.42485150406279,78.60784707661972,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000320,500.07834342377873,HYD_0801,17.424963743294008,78.61725506934796,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000321,489.0533815461853,HYD_0802,17.425077067073758,78.62666110419481,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000322,478.8158415841591,HYD_0803,17.425188163287885,78.63606871543219,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000323,470.9203210079238,HYD_0804,17.42529961651333,78.64547743265763,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000324,466.0610018428546,HYD_0805,17.425411090385268,78.6548861162738,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000325,470.57734712206076,HYD_0806,17.425521467360703,78.66429445330459,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000326,465.1410698661415,HYD_0807,17.425631838519255,78.67370352616044,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000327,571.103853495386,HYD_0808,17.411597903443937,78.27874942322673,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000328,556.8401462547397,HYD_0809,17.411725010269453,78.2881544200269,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000329,559.5958126104615,HYD_0810,17.411853218391986,78.29755828060958,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a,569.8268607763046,HYD_0811,17.411980326881036,78.3069625532739,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032b,556.3651274760942,HYD_0812,17.412107763402794,78.31636788118048,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032c,554.1113484834264,HYD_0813,17.412234491624982,78.32577325561168,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032d,557.7948446280327,HYD_0814,17.41235896870186,78.33517862350558,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032e,574.6643241050263,HYD_0815,17.412484526372914,78.34458506770363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032f,558.7802929695363,HYD_0816,17.412609016986934,78.35399043458143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330,569.4666778461603,HYD_0817,17.412733882812827,78.36339468317298,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000331,555.0388557519188,HYD_0818,17.412859101249165,78.37280004759113,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000332,549.3995902669976,HYD_0819,17.412983255570996,78.38220652375183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000333,549.598578653645,HYD_0820,17.413106227442967,78.39161185784042,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000334,565.132951097253,HYD_0821,17.413229193739443,78.40101722981179,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000335,588.9041366870294,HYD_0822,17.41335111794636,78.41042373258453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000336,590.9239954129674,HYD_0823,17.413474454886494,78.41983016389537,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337,592.0613457017446,HYD_0824,17.41359673210633,78.42923553451365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338,574.1936804207688,HYD_0825,17.41371711947909,78.4386420333025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339,555.8464928313911,HYD_0826,17.41383750396866,78.44804850032732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033a,530.6355708298405,HYD_0827,17.413958257875265,78.4574538316998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b,518.6198973946287,HYD_0828,17.414077970361856,78.46686033258817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033c,512.7047483017834,HYD_0829,17.414196825022604,78.47626677599212,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033d,506.73289921940085,HYD_0830,17.41431428691313,78.48567329105609,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033e,513.4935576426745,HYD_0831,17.41443427516177,78.49508013449258,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033f,516.1886509083231,HYD_0832,17.414551730224186,78.50448584565272,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000340,511.2939395463464,HYD_0833,17.414669495435955,78.51389268393524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000341,526.4084785071292,HYD_0834,17.41478617397162,78.52330063914846,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000342,520.216224006865,HYD_0835,17.41490323593015,78.53270675355382,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000343,513.2390990393279,HYD_0836,17.415019195981287,78.54211325495386,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000344,503.96762741864114,HYD_0837,17.41513512447778,78.55151971229672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000345,491.9428812718673,HYD_0838,17.415249945931247,78.56092578380127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000346,495.31621186724857,HYD_0839,17.41536478232454,78.57033487794422,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000347,491.3048168135967,HYD_0840,17.41547993752186,78.57974283109807,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000348,491.4371295625818,HYD_0841,17.41559289576579,78.58914855020414,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000349,498.62099477141834,HYD_0842,17.415707008513298,78.5985569248359,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034a,490.50488694334757,HYD_0843,17.415821060338,78.60796372801525,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034b,497.912538300112,HYD_0844,17.415933307627558,78.61737170193712,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034c,486.78426961017715,HYD_0845,17.41604442802792,78.62677930422895,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034d,476.23613551320415,HYD_0846,17.41615662341973,78.63618576293264,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034e,468.59055511416466,HYD_0847,17.416267721977118,78.64559336740352,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034f,459.7374926249733,HYD_0848,17.416379196913812,78.65500205602419,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000350,458.0540236127042,HYD_0849,17.416490667405878,78.66441075206885,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000351,456.0602391463942,HYD_0850,17.41660141873403,78.6738187085159,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000352,455.1250506926035,HYD_0851,17.416710305396865,78.68322553544138,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000353,542.4843109635442,HYD_0852,17.403204811502185,78.3259047822381,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000354,551.022360435876,HYD_0853,17.403330028671157,78.33531013858048,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000355,551.5090145077235,HYD_0854,17.403454507132853,78.34471550935818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000356,549.3455252787791,HYD_0855,17.403579361008138,78.3541197629378,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000357,547.083407394986,HYD_0856,17.40370420909608,78.36352401313474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000358,544.4854500149239,HYD_0857,17.403829077129327,78.37292826192558,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000359,536.3234740052961,HYD_0858,17.40395393395163,78.38233472102813,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035a,548.0056243837324,HYD_0859,17.40407654713406,78.3917411743078,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035b,541.1060874347726,HYD_0860,17.4041991639299,78.40114543099487,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035c,538.0297773322112,HYD_0861,17.404322154999555,78.41055079163154,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035d,544.5688351490645,HYD_0862,17.404443335354635,78.41995652988363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035e,557.3370763919152,HYD_0863,17.40456556790989,78.42936112413561,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035f,552.7987345464786,HYD_0864,17.404687801447036,78.43876798379692,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000360,535.7870550161813,HYD_0865,17.40480782476528,78.44817335105972,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000361,531.5985847474677,HYD_0866,17.40492823132016,78.45757759805322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000362,527.3860441110922,HYD_0867,17.40504752647199,78.46698442794752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000363,517.7889423479909,HYD_0868,17.405165681951516,78.47639015545435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000364,503.71433888370996,HYD_0869,17.40528533240519,78.4857958997984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000365,502.67410124528163,HYD_0870,17.405402776938608,78.49520238003826,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000366,503.0694955320475,HYD_0871,17.405521657725174,78.50460884635407,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000367,510.71177484358543,HYD_0872,17.405639087347016,78.51401533563164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000368,512.0980488148375,HYD_0873,17.405755728665277,78.523421765745,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000369,511.1207461490213,HYD_0874,17.405871336660955,78.53282714559921,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036a,504.62141406150613,HYD_0875,17.40598728060822,78.54223362043776,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036b,502.27773995458966,HYD_0876,17.406103202217523,78.55164010390055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036c,492.32922254886586,HYD_0877,17.406219145134653,78.5610465635799,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036d,482.5344391689806,HYD_0878,17.40633543242645,78.57045413778341,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036e,480.0721120961359,HYD_0879,17.406448431543918,78.5798606285793,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036f,485.76191194715557,HYD_0880,17.406562837898978,78.58926709635061,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000370,488.21718302682416,HYD_0881,17.40667621067867,78.59867469379094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000371,481.82664338172566,HYD_0882,17.406788453186742,78.6080826704093,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000372,491.29010835020694,HYD_0883,17.40690288315366,78.61748835000374,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373,492.76356194141454,HYD_0884,17.407015118198135,78.62689633337034,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000374,482.9262748386022,HYD_0885,17.407126574776576,78.6363028380905,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000375,470.3940960349699,HYD_0886,17.407238052474106,78.64570931023238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000376,462.63989382025824,HYD_0887,17.407348414841067,78.6551183868863,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000377,454.05522882716247,HYD_0888,17.40745913701468,78.66452558891272,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000378,447.03294323518924,HYD_0889,17.407568774563256,78.67393168905343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000379,441.85326764528554,HYD_0890,17.40767840439667,78.6833400131793,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037a,533.6308626697387,HYD_0891,17.39442485258672,78.34484481974596,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037b,534.8070782036538,HYD_0892,17.394549688529313,78.35424907481567,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037c,537.5819003826795,HYD_0893,17.394674544653437,78.36365332957926,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037d,531.6812181821842,HYD_0894,17.394799400878163,78.37305755842993,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037e,533.3047081939075,HYD_0895,17.39492460987381,78.38246290217194,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037f,547.4883036130522,HYD_0896,17.395046881866907,78.39186827741672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000380,535.5889857366602,HYD_0897,17.395169501886976,78.40127253023455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000381,524.6115045197286,HYD_0898,17.395291766137202,78.4106779002752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000382,534.4051325735984,HYD_0899,17.39541250875454,78.42008322673264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000383,533.9683553004377,HYD_0900,17.395535494811803,78.42948858864693,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000384,535.1136585447658,HYD_0901,17.39565777355297,78.43889395477999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000385,527.3650251195611,HYD_0902,17.395778170529645,78.4482981866692,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000386,519.5639483222851,HYD_0903,17.395897416868703,78.4577028362788,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000387,516.6980428954432,HYD_0904,17.39601559890044,78.46710852824998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000388,518.6773492521297,HYD_0905,17.39613492090625,78.4765153854048,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000389,511.3355021548479,HYD_0906,17.396255282201864,78.48591963086115,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038a,498.9635114565249,HYD_0907,17.396373817124665,78.4953249775548,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038b,494.4325870004658,HYD_0908,17.396490182045074,78.50473187363961,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038c,498.5679706355591,HYD_0909,17.39660902076301,78.51413756813784,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038d,499.22783434619856,HYD_0910,17.396725716853805,78.52354330583431,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038e,499.33310085135406,HYD_0911,17.39684130859683,78.53294865904543,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038f,493.51529243726753,HYD_0912,17.396957952181165,78.54235513909295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000390,490.0026965387712,HYD_0913,17.397073507303702,78.55176050136434,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000391,484.3454960511675,HYD_0914,17.39718945728441,78.56116695756859,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000392,479.0756731381823,HYD_0915,17.397304313786062,78.57057382013389,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000393,472.7062731715822,HYD_0916,17.397418345001984,78.57997840637952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000394,478.75398982974707,HYD_0917,17.39753137800344,78.58938566833052,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000395,472.90491387806827,HYD_0918,17.397645759086274,78.59879134126251,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000396,474.04084122738186,HYD_0919,17.397758023512743,78.60819932970595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000397,480.79624860848475,HYD_0920,17.397870615835146,78.61760618082519,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000398,480.8953565516918,HYD_0921,17.39798321150402,78.62701227593055,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000399,485.9339739958503,HYD_0922,17.39809467676735,78.63641876214544,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039a,472.0846928894293,HYD_0923,17.398206141681065,78.6458252387535,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039b,462.09741674656226,HYD_0924,17.39831685979081,78.65523243341394,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039c,452.6277529642148,HYD_0925,17.39842653965014,78.66463931471439,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039d,445.30202352341786,HYD_0926,17.39853758685407,78.67404614315613,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039e,451.63878964197363,HYD_0927,17.398646456834236,78.68345295525822,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039f,524.3287967105575,HYD_0928,17.38552002605427,78.35437837331048,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a0,528.7071291073353,HYD_0929,17.385644864361833,78.36378262946823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a1,522.6925571552664,HYD_0930,17.38576971474956,78.3731868625101,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a2,532.7063694075277,HYD_0931,17.38589458188155,78.38259111272734,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a3,540.3099592507511,HYD_0932,17.38601720693489,78.39199538823287,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a4,540.9416408440317,HYD_0933,17.386139807341465,78.40139961399562,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a5,518.8077429911712,HYD_0934,17.386262782245065,78.41080494360017,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a6,524.2444495868227,HYD_0935,17.386382829408873,78.42021032443618,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a7,519.9591238722354,HYD_0936,17.38650435260082,78.42961495651005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a8,522.1546101716523,HYD_0937,17.386626971272573,78.43901843130902,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a9,524.7886926813894,HYD_0938,17.386747400055967,78.44842343667419,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003aa,511.7720443015274,HYD_0939,17.386865524517734,78.45782691151567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ab,506.88220147189475,HYD_0940,17.38698517126497,78.46723264691907,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ac,507.12475899554494,HYD_0941,17.387104877590318,78.4766391199068,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ad,505.1379687248542,HYD_0942,17.387224516190066,78.486044849022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ae,494.71431876632585,HYD_0943,17.387342658170827,78.49544835540414,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003af,486.9202511995021,HYD_0944,17.387460069627583,78.50485410319003,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b0,488.0341519518752,HYD_0945,17.38757677373835,78.51425986118451,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b1,491.17015134547995,HYD_0946,17.38769491397306,78.523663307975,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b2,485.3310449092062,HYD_0947,17.387811991489063,78.53307015955279,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b3,480.95368538255764,HYD_0948,17.387927928817458,78.54247666305677,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b4,478.4389822722502,HYD_0949,17.388042723424043,78.55188129953439,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b5,473.40399508070965,HYD_0950,17.388157894255986,78.5612862441383,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b6,470.2923879956556,HYD_0951,17.388272017687786,78.57069232131944,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b7,469.5238092043921,HYD_0952,17.388387223662452,78.58009807745441,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b8,471.108299859848,HYD_0953,17.388501258629073,78.58950342074986,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b9,466.57063743483997,HYD_0954,17.388613150799628,78.59891028766727,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ba,464.18229143970194,HYD_0955,17.388727533391766,78.60831597253919,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bb,465.85875077137706,HYD_0956,17.38883979820101,78.61772172720912,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bc,464.7975621775473,HYD_0957,17.388951295003345,78.62712822604506,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bd,469.6924617149302,HYD_0958,17.389062768968365,78.63653469364273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,467.8199212268496,HYD_0959,17.389174242728696,78.64594115168961,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bf,466.0018848940164,HYD_0960,17.389285718794454,78.6553476430273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c0,459.0696383684682,HYD_0961,17.389396086419115,78.66475451465567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c1,448.4433346744454,HYD_0962,17.389505306533238,78.67416019446574,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c2,461.5076749791327,HYD_0963,17.389614942051605,78.6835663130599,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c3,532.1353883622164,HYD_0964,17.376366569912,78.34510528976168,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c4,525.4328982686884,HYD_0965,17.37649182192997,78.35450918225796,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c5,520.6729593496483,HYD_0966,17.376615202935735,78.36391193796258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c6,516.6806782434891,HYD_0967,17.376740035694976,78.37331617252593,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c7,517.6152994835342,HYD_0968,17.37686489164574,78.38272044819958,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c8,519.9501963638318,HYD_0969,17.37698749662439,78.39212469647968,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c9,518.0312397292896,HYD_0970,17.37711009999186,78.40152891819925,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ca,511.3593949701613,HYD_0971,17.377233104587326,78.4109320387354,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cb,511.9267757730232,HYD_0972,17.377353158406976,78.42033517211688,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cc,504.5322107338938,HYD_0973,17.37747356503864,78.42973941531099,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cd,509.2481013422207,HYD_0974,17.37759509286691,78.43914405647737,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ce,521.2849464889222,HYD_0975,17.377715458402854,78.4485475305445,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cf,513.6610601512584,HYD_0976,17.37783473546229,78.45795214924982,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d0,503.1046046012486,HYD_0977,17.37795512795867,78.46735639326994,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d1,497.8914330740341,HYD_0978,17.378075888329107,78.47676173939627,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d2,493.42147025286766,HYD_0979,17.378193720604,78.48616711437282,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d3,492.0993332617857,HYD_0980,17.378311887197523,78.49557137243663,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d4,498.1199555968438,HYD_0981,17.37843003209719,78.50497562859229,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d5,488.0266472185896,HYD_0982,17.37854559987199,78.51438100550337,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d6,480.55929833737287,HYD_0983,17.378663008988013,78.5237867056635,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d7,476.44239844483286,HYD_0984,17.378780443752945,78.53319166768969,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d8,477.666065586957,HYD_0985,17.378896028256115,78.54259703588089,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d9,474.6194273336038,HYD_0986,17.379010810550884,78.55200088249373,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003da,474.8785879812064,HYD_0987,17.37912562843514,78.56140551395747,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003db,482.18477958361143,HYD_0988,17.379241943210083,78.57081088308594,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dc,480.59577863301774,HYD_0989,17.37935604260841,78.58021773182382,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dd,484.0935271576416,HYD_0990,17.379470088547926,78.5896223076475,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003de,478.70133018586523,HYD_0991,17.379583046306657,78.59902807266037,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003df,471.1776528894578,HYD_0992,17.37969529703415,78.60843382224331,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e0,481.12361101802827,HYD_0993,17.379807551756752,78.61783880251451,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e1,474.8992737035096,HYD_0994,17.37991974121055,78.627245254379,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e2,465.34319171547196,HYD_0995,17.38003085210217,78.63665063272371,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e3,459.5091928761916,HYD_0996,17.380142334640496,78.64605707229545,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e4,454.833846803689,HYD_0997,17.380253819711434,78.65546354498204,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e5,452.9543644275199,HYD_0998,17.38036452139539,78.66486854242002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e6,450.50134430230395,HYD_0999,17.380473075998914,78.67427581874253,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e7,458.6653534991165,HYD_1000,17.380582648966037,78.68368036833851,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e8,534.7714856918592,HYD_1001,17.36733912060555,78.34523761364912,"{""type"":""MultiPoint"",""coordinates"":[]}"
