system:index,distance_to_water_m,grid_id,latitude,longitude,.geo
00000000000000000302,1664.235754141795,HYD_0771,17.421388994633823,78.3350481836836,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000303,937.8868344152106,HYD_0772,17.421513467508426,78.34445353477027,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000304,987.4786851797745,HYD_0773,17.42163906753497,78.3538600046224,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000305,815.6107661290641,HYD_0774,17.421763561693997,78.36326537456272,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000306,0.0,HYD_0775,17.421888408178116,78.37267186002646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000307,744.3359000969717,HYD_0776,17.422013287848362,78.38207831332795,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000308,460.2160599123165,HYD_0777,17.422136249016244,78.39148364487441,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000309,989.1188849405945,HYD_0778,17.42225817048752,78.40089015161672,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030a,1347.5020883389916,HYD_0779,17.422381529618875,78.41029663893599,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030b,918.8477271465853,HYD_0780,17.422503447644132,78.41970311678324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030c,1326.5422829615286,HYD_0781,17.42262678059607,78.42910956542802,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030d,1659.4479758305763,HYD_0782,17.422746448370873,78.43851608275982,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030e,1288.825047129458,HYD_0783,17.422867542118592,78.4479225264058,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030f,676.4003661113578,HYD_0784,17.422987593605107,78.45733009491565,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000310,0.0,HYD_0785,17.423107980775974,78.46673657756301,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000311,0.0,HYD_0786,17.423227294238284,78.47614345518137,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000312,0.0,HYD_0787,17.4233454163845,78.48554915980658,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000313,981.6361017282221,HYD_0788,17.423464697712006,78.49495600621648,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000314,1981.1317019230491,HYD_0789,17.423583225219808,78.50436358164616,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000315,2966.5436434379526,HYD_0790,17.42369994352676,78.51377156782279,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000316,3105.5244851075963,HYD_0791,17.4238177428597,78.52317838544822,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000317,2114.2989820093158,HYD_0792,17.423935494046724,78.53258522384425,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000318,1137.5182302394685,HYD_0793,17.424051097351732,78.54199283827207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000319,294.43036731633424,HYD_0794,17.42416740591453,78.55140040175148,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031a,513.0833019068705,HYD_0795,17.424281518480335,78.56080728346144,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031b,223.17958736782464,HYD_0796,17.424395550307054,78.57021409335863,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031c,761.8641672339144,HYD_0797,17.424510378743356,78.57962320379441,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031d,1758.3377611584626,HYD_0798,17.42462556123233,78.5890311495908,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031e,2756.967862914889,HYD_0799,17.42473889991719,78.59843798292519,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031f,3756.294782023353,HYD_0800,17.42485150406279,78.60784707661972,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000320,4515.631433570612,HYD_0801,17.424963743294008,78.61725506934796,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000321,4474.33614994388,HYD_0802,17.425077067073758,78.62666110419481,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000322,4640.904720562493,HYD_0803,17.425188163287885,78.63606871543219,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000323,5005.4257442676435,HYD_0804,17.42529961651333,78.64547743265763,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000324,5528.907696620284,HYD_0805,17.425411090385268,78.6548861162738,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000325,6171.0937373168335,HYD_0806,17.425521467360703,78.66429445330459,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000326,6898.909414092718,HYD_0807,17.425631838519255,78.67370352616044,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000327,4986.621941093818,HYD_0808,17.411597903443937,78.27874942322673,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000328,4020.8923917650404,HYD_0809,17.411725010269453,78.2881544200269,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000329,3076.9108275151575,HYD_0810,17.411853218391986,78.29755828060958,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a,2182.6436914544797,HYD_0811,17.411980326881036,78.3069625532739,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032b,1434.4139554159872,HYD_0812,17.412107763402794,78.31636788118048,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032c,1064.9579093690134,HYD_0813,17.412234491624982,78.32577325561168,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032d,1408.3866473212256,HYD_0814,17.41235896870186,78.33517862350558,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032e,1755.5999363035698,HYD_0815,17.412484526372914,78.34458506770363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032f,775.1953414694627,HYD_0816,17.412609016986934,78.35399043458143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330,79.66623248973187,HYD_0817,17.412733882812827,78.36339468317298,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000331,64.68756463222317,HYD_0818,17.412859101249165,78.37280004759113,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000332,512.3811543166739,HYD_0819,17.412983255570996,78.38220652375183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000333,527.2652650434652,HYD_0820,17.413106227442967,78.39161185784042,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000334,489.19160031425554,HYD_0821,17.413229193739443,78.40101722981179,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000335,639.4791376507251,HYD_0822,17.41335111794636,78.41042373258453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000336,10.364665127162079,HYD_0823,17.413474454886494,78.41983016389537,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337,899.9188255738734,HYD_0824,17.41359673210633,78.42923553451365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338,1085.4892611370572,HYD_0825,17.41371711947909,78.4386420333025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339,292.2851795840198,HYD_0826,17.41383750396866,78.44804850032732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033a,741.3250021428012,HYD_0827,17.413958257875265,78.4574538316998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b,72.46040999159355,HYD_0828,17.414077970361856,78.46686033258817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033c,0.0,HYD_0829,17.414196825022604,78.47626677599212,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033d,629.6680848383486,HYD_0830,17.41431428691313,78.48567329105609,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033e,1402.280890928433,HYD_0831,17.41443427516177,78.49508013449258,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033f,2219.8769412282063,HYD_0832,17.414551730224186,78.50448584565272,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000340,3144.455638567408,HYD_0833,17.414669495435955,78.51389268393524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000341,3160.1073776298103,HYD_0834,17.41478617397162,78.52330063914846,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000342,2193.7050146207703,HYD_0835,17.41490323593015,78.53270675355382,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000343,1279.183862248695,HYD_0836,17.415019195981287,78.54211325495386,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000344,526.9113790965685,HYD_0837,17.41513512447778,78.55151971229672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000345,623.6325856576638,HYD_0838,17.415249945931247,78.56092578380127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000346,1083.0138275911352,HYD_0839,17.41536478232454,78.57033487794422,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000347,1320.5083461762035,HYD_0840,17.41547993752186,78.57974283109807,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000348,2067.237064217042,HYD_0841,17.41559289576579,78.58914855020414,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000349,2963.6776218278037,HYD_0842,17.415707008513298,78.5985569248359,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034a,3910.3407801243575,HYD_0843,17.415821060338,78.60796372801525,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034b,4878.296572153669,HYD_0844,17.415933307627558,78.61737170193712,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034c,5472.720879353235,HYD_0845,17.41604442802792,78.62677930422895,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034d,5609.628267597462,HYD_0846,17.41615662341973,78.63618576293264,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034e,5914.76647569557,HYD_0847,17.416267721977118,78.64559336740352,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034f,6363.89876199195,HYD_0848,17.416379196913812,78.65500205602419,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000350,6929.094108417074,HYD_0849,17.416490667405878,78.66441075206885,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000351,7584.451110347872,HYD_0850,17.41660141873403,78.6738187085159,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000352,8308.684242003825,HYD_0851,17.416710305396865,78.68322553544138,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000353,71.43719363973871,HYD_0852,17.403204811502185,78.3259047822381,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000354,603.0600062329645,HYD_0853,17.403330028671157,78.33531013858048,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000355,788.3949317950733,HYD_0854,17.403454507132853,78.34471550935818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000356,1142.6803822052455,HYD_0855,17.403579361008138,78.3541197629378,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000357,988.1214959177695,HYD_0856,17.40370420909608,78.36352401313474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000358,893.5531348662327,HYD_0857,17.403829077129327,78.37292826192558,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000359,1171.6415645100333,HYD_0858,17.40395393395163,78.38233472102813,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035a,1330.1081670757542,HYD_0859,17.40407654713406,78.3917411743078,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035b,677.9527549465005,HYD_0860,17.4041991639299,78.40114543099487,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035c,821.3100424718104,HYD_0861,17.404322154999555,78.41055079163154,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035d,990.4470665529365,HYD_0862,17.404443335354635,78.41995652988363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035e,1337.1335622710812,HYD_0863,17.40456556790989,78.42936112413561,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035f,1225.5018815147355,HYD_0864,17.404687801447036,78.43876798379692,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000360,595.8789312538197,HYD_0865,17.40480782476528,78.44817335105972,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000361,1098.0658942815385,HYD_0866,17.40492823132016,78.45757759805322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000362,842.6662717056647,HYD_0867,17.40504752647199,78.46698442794752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000363,525.7557514504488,HYD_0868,17.405165681951516,78.47639015545435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000364,1183.2347989130692,HYD_0869,17.40528533240519,78.4857958997984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000365,2001.8854861468005,HYD_0870,17.405402776938608,78.49520238003826,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000366,2794.9297244672484,HYD_0871,17.405521657725174,78.50460884635407,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000367,3391.8256962934215,HYD_0872,17.405639087347016,78.51401533563164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000368,2867.155679610575,HYD_0873,17.405755728665277,78.523421765745,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000369,2633.359120826543,HYD_0874,17.405871336660955,78.53282714559921,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036a,1939.520871525636,HYD_0875,17.40598728060822,78.54223362043776,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036b,1440.6017821974606,HYD_0876,17.406103202217523,78.55164010390055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036c,1496.9858132833995,HYD_0877,17.406219145134653,78.5610465635799,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036d,2037.0285394751625,HYD_0878,17.40633543242645,78.57045413778341,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036e,2205.6891473778887,HYD_0879,17.406448431543918,78.5798606285793,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036f,2726.5056765839713,HYD_0880,17.406562837898978,78.58926709635061,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000370,3458.809103291198,HYD_0881,17.40667621067867,78.59867469379094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000371,4297.974584137504,HYD_0882,17.406788453186742,78.6080826704093,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000372,5193.950546947459,HYD_0883,17.40690288315366,78.61748835000374,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373,6122.346480697124,HYD_0884,17.407015118198135,78.62689633337034,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000374,6587.430975419151,HYD_0885,17.407126574776576,78.6363028380905,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000375,6849.0973363956755,HYD_0886,17.407238052474106,78.64570931023238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000376,7240.646527364324,HYD_0887,17.407348414841067,78.6551183868863,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000377,7742.104286099176,HYD_0888,17.40745913701468,78.66452558891272,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000378,8333.75836034564,HYD_0889,17.407568774563256,78.67393168905343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000379,8997.958620448368,HYD_0890,17.40767840439667,78.6833400131793,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037a,178.512413465852,HYD_0891,17.39442485258672,78.34484481974596,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037b,825.79263483613,HYD_0892,17.394549688529313,78.35424907481567,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037c,1813.3120262818534,HYD_0893,17.394674544653437,78.36365332957926,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037d,1884.346854308436,HYD_0894,17.394799400878163,78.37305755842993,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037e,2044.9587930449468,HYD_0895,17.39492460987381,78.38246290217194,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037f,2082.2058598278536,HYD_0896,17.395046881866907,78.39186827741672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000380,1608.724274028969,HYD_0897,17.395169501886976,78.40127253023455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000381,1684.6498510757856,HYD_0898,17.395291766137202,78.4106779002752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000382,1989.9170824867758,HYD_0899,17.39541250875454,78.42008322673264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000383,2182.7244572678246,HYD_0900,17.395535494811803,78.42948858864693,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000384,1918.9903837518525,HYD_0901,17.39565777355297,78.43889395477999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000385,1592.4158863993107,HYD_0902,17.395778170529645,78.4482981866692,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000386,1840.3406912125017,HYD_0903,17.395897416868703,78.4577028362788,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000387,1693.1417356152429,HYD_0904,17.39601559890044,78.46710852824998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000388,1509.2698604604047,HYD_0905,17.39613492090625,78.4765153854048,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000389,1856.2120806706475,HYD_0906,17.396255282201864,78.48591963086115,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038a,2562.3486565925227,HYD_0907,17.396373817124665,78.4953249775548,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038b,3378.7508768527928,HYD_0908,17.396490182045074,78.50473187363961,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038c,2692.0231685582194,HYD_0909,17.39660902076301,78.51413756813784,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038d,1990.79049146083,HYD_0910,17.396725716853805,78.52354330583431,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038e,1636.2784843372854,HYD_0911,17.39684130859683,78.53294865904543,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038f,1815.9884849378373,HYD_0912,17.396957952181165,78.54235513909295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000390,2422.9196806536934,HYD_0913,17.397073507303702,78.55176050136434,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000391,2467.9105246359045,HYD_0914,17.39718945728441,78.56116695756859,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000392,2828.35022959876,HYD_0915,17.397304313786062,78.57057382013389,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000393,3159.734857090572,HYD_0916,17.397418345001984,78.57997840637952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000394,3543.125560763711,HYD_0917,17.39753137800344,78.58938566833052,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000395,4137.647333911889,HYD_0918,17.397645759086274,78.59879134126251,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000396,4863.135658883076,HYD_0919,17.397758023512743,78.60819932970595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000397,5670.706008057832,HYD_0920,17.397870615835146,78.61760618082519,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000398,6531.5420936033815,HYD_0921,17.39798321150402,78.62701227593055,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000399,7427.275106403117,HYD_0922,17.39809467676735,78.63641876214544,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039a,7799.817950362347,HYD_0923,17.398206141681065,78.6458252387535,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039b,8145.706455887552,HYD_0924,17.39831685979081,78.65523243341394,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039c,8594.60527157825,HYD_0925,17.39842653965014,78.66463931471439,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039d,9131.124781034652,HYD_0926,17.39853758685407,78.67404614315613,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039e,9741.09671605604,HYD_0927,17.398646456834236,78.68345295525822,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039f,1433.8284776305184,HYD_0928,17.38552002605427,78.35437837331048,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a0,1839.430118098252,HYD_0929,17.385644864361833,78.36378262946823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a1,2563.769366285609,HYD_0930,17.38576971474956,78.3731868625101,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a2,2993.182454777155,HYD_0931,17.38589458188155,78.38259111272734,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a3,2908.932305675857,HYD_0932,17.38601720693489,78.39199538823287,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a4,2591.1605371620894,HYD_0933,17.386139807341465,78.40139961399562,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a5,2638.8852452118986,HYD_0934,17.386262782245065,78.41080494360017,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a6,2989.2592741848384,HYD_0935,17.386382829408873,78.42021032443618,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a7,3120.744836919861,HYD_0936,17.38650435260082,78.42961495651005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a8,2803.9009780606884,HYD_0937,17.386626971272573,78.43901843130902,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a9,2591.3029458075002,HYD_0938,17.386747400055967,78.44842343667419,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003aa,2750.74069877184,HYD_0939,17.386865524517734,78.45782691151567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ab,2618.1744846170773,HYD_0940,17.38698517126497,78.46723264691907,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ac,2503.1414345665544,HYD_0941,17.387104877590318,78.4766391199068,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ad,2736.720491206354,HYD_0942,17.387224516190066,78.486044849022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ae,3257.2440983867627,HYD_0943,17.387342658170827,78.49544835540414,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003af,3204.5649969042483,HYD_0944,17.387460069627583,78.50485410319003,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b0,2233.1732617174675,HYD_0945,17.38757677373835,78.51425986118451,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b1,1305.3909310698598,HYD_0946,17.38769491397306,78.523663307975,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b2,646.6806864433088,HYD_0947,17.387811991489063,78.53307015955279,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b3,1018.3694213916455,HYD_0948,17.387927928817458,78.54247666305677,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b4,1906.083290659683,HYD_0949,17.388042723424043,78.55188129953439,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b5,2504.218821096855,HYD_0950,17.388157894255986,78.5612862441383,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b6,2468.898747637086,HYD_0951,17.388272017687786,78.57069232131944,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b7,2748.315536988179,HYD_0952,17.388387223662452,78.58009807745441,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b8,3312.807919722121,HYD_0953,17.388501258629073,78.58950342074986,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b9,4048.9956998877537,HYD_0954,17.388613150799628,78.59891028766727,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ba,4879.89538128333,HYD_0955,17.388727533391766,78.60831597253919,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bb,5764.528480972398,HYD_0956,17.38883979820101,78.61772172720912,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bc,6681.710883641983,HYD_0957,17.388951295003345,78.62712822604506,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bd,7619.678128426373,HYD_0958,17.389062768968365,78.63653469364273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,8571.61113221113,HYD_0959,17.389174242728696,78.64594115168961,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bf,9070.648212316846,HYD_0960,17.389285718794454,78.6553476430273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c0,9475.792086295362,HYD_0961,17.389396086419115,78.66475451465567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c1,9965.102710271858,HYD_0962,17.389505306533238,78.67416019446574,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c2,10526.780660114515,HYD_0963,17.389614942051605,78.6835663130599,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c3,971.1561569007456,HYD_0964,17.376366569912,78.34510528976168,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c4,487.7574550873193,HYD_0965,17.37649182192997,78.35450918225796,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c5,1195.4687034483854,HYD_0966,17.376615202935735,78.36391193796258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c6,2149.089351007412,HYD_0967,17.376740035694976,78.37331617252593,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c7,3131.463642150912,HYD_0968,17.37686489164574,78.38272044819958,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c8,3819.0748381582334,HYD_0969,17.37698749662439,78.39212469647968,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c9,3582.9906236127,HYD_0970,17.37711009999186,78.40152891819925,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ca,3617.645814215173,HYD_0971,17.377233104587326,78.4109320387354,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cb,3150.1428394329955,HYD_0972,17.377353158406976,78.42033517211688,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cc,2835.8575097506196,HYD_0973,17.37747356503864,78.42973941531099,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cd,2856.5121313123987,HYD_0974,17.37759509286691,78.43914405647737,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ce,3095.0029851782297,HYD_0975,17.377715458402854,78.4485475305445,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cf,3402.8752879659114,HYD_0976,17.37783473546229,78.45795214924982,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d0,3583.399184008433,HYD_0977,17.37795512795867,78.46735639326994,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d1,3500.0764860354425,HYD_0978,17.378075888329107,78.47676173939627,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d2,3678.4899834987714,HYD_0979,17.378193720604,78.48616711437282,"{""type"":""MultiPoint"",""coordinates"":[]}"
